ANNO;ATECO25;ATECO22;CODICE_FISCALE;CODICE_REG;CODICE_UNITA;RAGIONE_SOCIALE;DESCRIZIONE_FORMA GIURIDICA;FG;FLAG_S13;STATO;
2025;84111;84111;81001790419;11;717512;COMUNE DI SAN LORENZO IN CAMPO;Comuni;2430;1;1;
2025;84111;84111;00711080168;03;133558;COMUNE DI SPIRANO;Comuni;2430;1;1;
2025;84111;84111;00728650169;03;136716;COMUNE DI LUZZANA;Comuni;2430;1;1;
2025;84111;84111;00729340059;01;136855;COMUNE DI CERRO TANARO;Comuni;2430;1;1;
2025;84111;84111;00766480289;05;144250;COMUNE DI CASALE DI SCODOSIA;Comuni;2430;1;1;
2025;84111;84111;00794470377;08;149751;COMUNE DI IMOLA;Comuni;2430;1;1;
2025;84111;84111;00812180727;16;153923;COMUNE DI CONVERSANO;Comuni;2430;1;1;
2025;84111;84111;00827800178;03;157667;COMUNE DI TEMU';Comuni;2430;1;1;
2025;84111;84111;00832210173;03;158803;COMUNE DI LONATO DEL GARDA;Comuni;2430;1;1;
2025;84111;84111;81003550522;09;718365;COMUNE DI CETONA;Comuni;2430;1;1;
2025;84111;84111;00223660127;03;41310;COMUNE DI TRADATE;Comuni;2430;1;1;
2025;84111;84111;00225500123;03;41806;COMUNE DI MONTEGRINO VALTRAVAGLIA;Comuni;2430;1;1;
2025;86220;86220;01684950593;12;356624;AZIENDA SANITARIA LOCALE LATINA;Aziende sanitarie locali;2500;1;1;
2025;84123;84123;93083560818;19;32932376;ASSEMBLEA TERRITORIALE IDRICA DI TRAPANI;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84132;84131;80000410144;03;7504131;CONSORZIO DEI COMUNI DEL BACINO IMBRIFERO MONTANO DELL'ADDA SO;Consorzio di Bacino Imbrifero Montano;2740;1;1;
2025;84111;84111;86003630158;03;728120;COMUNE DI SEDRIANO;Comuni;2430;1;1;
2025;84111;84111;86502820151;03;728394;COMUNE DI PERO;Comuni;2430;1;1;
2025;84111;84111;87000270782;18;728454;COMUNE DI CALOPEZZATI;Comuni;2430;1;1;
2025;84111;84111;87001490157;03;728510;COMUNE DI BERNAREGGIO;Comuni;2430;1;1;
2025;84111;84111;87002190780;18;728534;COMUNE DI CAMPANA;Comuni;2430;1;1;
2025;84111;84111;91000280189;03;735555;COMUNE DI TORRE BERETTI E CASTELLARO;Comuni;2430;1;1;
2025;84111;84111;00249810227;04;11117971;COMUNE DI PIEVE TESINO;Comuni;2430;1;1;
2025;84111;84111;00250760808;18;11117980;COMUNE DI CAMPO CALABRO;Comuni;2430;1;1;
2025;84111;84111;00255210817;19;11118052;COMUNE DI PACECO;Comuni;2430;1;1;
2025;84111;84111;00256300229;04;11118076;COMUNE DI SARNONICO;Comuni;2430;1;1;
2025;84111;84111;81001550755;16;11140120;COMUNE DI MATINO;Comuni;2430;1;1;
2025;84111;84111;81001610617;15;11140131;COMUNE DI SAN MARCELLINO;Comuni;2430;1;1;
2025;84111;84111;81001710615;15;11140154;COMUNE DI PARETE;Comuni;2430;1;1;
2025;84111;84111;81001730654;15;11140157;COMUNE DI TRENTINARA;Comuni;2430;1;1;
2025;84111;84111;82003130216;04;721591;COMUNE DI LAGUNDO;Comuni;2430;1;1;
2025;84111;84111;82005610272;05;722267;COMUNE DI SPINEA;Comuni;2430;1;1;
2025;84111;84111;82006550212;04;722456;COMUNE DI MALLES VENOSTA;Comuni;2430;1;1;
2025;84111;84111;82007710211;04;722646;COMUNE DI ULTIMO;Comuni;2430;1;1;
2025;84111;84111;82007940818;19;722668;COMUNE DI PETROSINO;Comuni;2430;1;1;
2025;84111;84111;82009070630;15;722764;COMUNE DI LETTERE;Comuni;2430;1;1;
2025;84111;84111;82502410150;03;723100;COMUNE DI TURANO LODIGIANO;Comuni;2430;1;1;
2025;84111;84111;83000370771;17;723326;COMUNE DI CIRIGLIANO;Comuni;2430;1;1;
2025;84111;84111;83000690699;13;723488;COMUNE DI VASTO;Comuni;2430;1;1;
2025;84111;84111;83000710828;19;723498;COMUNE DI PETRALIA SOTTANA;Comuni;2430;1;1;
2025;84111;84111;83000750063;01;723514;COMUNE DI CANTALUPO LIGURE;Comuni;2430;1;1;
2025;84111;84111;83000790820;19;723541;COMUNE DI CASTELLANA SICULA;Comuni;2430;1;1;
2025;84111;84111;83000970067;01;723630;COMUNE DI GRONDONA;Comuni;2430;1;1;
2025;84111;84111;83001630165;03;723942;COMUNE DI TORRE PALLAVICINA;Comuni;2430;1;1;
2025;84111;84111;83001990189;03;724095;COMUNE DI VALEGGIO;Comuni;2430;1;1;
2025;84111;84111;02981700152;03;524267;COMUNE DI CORNAREDO;Comuni;2430;1;1;
2025;84111;84111;80005710613;15;11136687;COMUNE DI CAIANELLO;Comuni;2430;1;1;
2025;84111;84111;80005850955;20;11136726;COMUNE DI NUGHEDU SANTA VITTORIA;Comuni;2430;1;1;
2025;84111;84111;80005880705;14;11136733;COMUNE DI ROCCAVIVARA;Comuni;2430;1;1;
2025;84111;84111;80006560918;20;11136858;COMUNE DI OSIDDA;Comuni;2430;1;1;
2025;85402;85420;91041130070;02;19177155;UNIVERSITA' DELLA VALLE D'AOSTA;Universita' pubbliche;2620;1;1;
2025;84111;84111;80008580021;01;11137264;COMUNE DI GIFFLENGA;Comuni;2430;1;1;
2025;84111;84111;80008770226;04;11137312;COMUNE DI CAVEDAGO;Comuni;2430;1;1;
2025;84111;84111;80009250285;05;11137392;COMUNE DI CASALSERUGO;Comuni;2430;1;1;
2025;84111;84111;80010190306;06;11137585;COMUNE DI TALMASSONS;Comuni;2430;1;1;
2025;84111;84111;80010310300;06;11137600;COMUNE DI PREPOTTO;Comuni;2430;1;1;
2025;84111;84111;80010370304;06;11137611;COMUNE DI MAJANO;Comuni;2430;1;1;
2025;84111;84111;80011970615;15;11137866;COMUNE DI MACERATA CAMPANIA;Comuni;2430;1;1;
2025;84111;84111;00284440518;09;55532;COMUNE DI CASTIGLION FIBOCCHI;Comuni;2430;1;1;
2025;79900;79901;02597450044;01;12580577;"AZIENDA TURISTICA LOCALE DEL CUNEESE "" VALLI ALPINE E CITTA' D'ARTE"" SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA";Enti ed Agenzie per il turismo;1520;1;1;
2025;91220;91030;80021300639;15;710778;FONDAZIONE ENTE VILLE VESUVIANE;Altri enti e istituzioni pubbliche locali;1720;1;1;
2025;84111;84111;92514470159;03;11150775;AMMINISTRAZIONE PROVINCIALE DI LODI;Province e Città Metropolitane;2420;1;1;
2025;84111;84111;82000010379;08;719872;COMUNE DI BORGO TOSSIGNANO;Comuni;2430;1;1;
2025;84111;84111;00098000698;13;10035;COMUNE DI CHIETI;Comuni;2430;1;1;
2025;84111;84111;00175270099;07;28960;COMUNE DI SAVONA;Comuni;2430;1;1;
2025;84111;84111;00246310213;04;12501956;COMUNE DI FORTEZZA;Comuni;2430;1;1;
2025;84111;84111;81000510206;03;716709;COMUNE DI CASALOLDO;Comuni;2430;1;1;
2025;84111;84111;01545330019;01;13295771;COMUNE DI GROSSO;Comuni;2430;1;1;
2025;84111;84111;00283070605;12;55202;COMUNE DI PATRICA;Comuni;2430;1;1;
2025;91420;91040;90013490678;13;25169713;CONSORZIO PER LA GESTIONE DELL'AREA MARINA PROTETTA TORRE DEL CERRANO;Consorzi tra amministrazioni locali;2740;1;1;
2025;84111;84111;00478950306;06;11120782;COMUNE DI COMEGLIANS;Comuni;2430;1;1;
2025;84111;84111;80002570028;01;11135884;COMUNE DI RONSECCO;Comuni;2430;1;1;
2025;84111;84111;00192730299;05;33484;COMUNE DI CASTELMASSA;Comuni;2430;1;1;
2025;84111;84111;80008030753;16;705196;COMUNE DI ARADEO;Comuni;2430;1;1;
2025;84111;84111;85003350015;01;727427;COMUNE DI ROURE;Comuni;2430;1;1;
2025;49310;49310;00586190217;04;110287;STRUTTURE TRASPORTO ALTO ADIGE - S.P.A.;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;81000490789;18;11139865;COMUNE DI SAN LORENZO BELLIZZI;Comuni;2430;1;1;
2025;84111;84111;84000870711;16;11142868;COMUNE DI RODI GARGANICO;Comuni;2430;1;1;
2025;84111;84111;84003430018;01;11143060;COMUNE DI BORGOMASINO;Comuni;2430;1;1;
2025;84111;84111;81001230614;15;11140040;COMUNE DI TRENTOLA DUCENTA;Comuni;2430;1;1;
2025;84111;84111;00170090112;07;27665;COMUNE DI BORGHETTO DI VARA;Comuni;2430;1;1;
2025;84111;84111;90005610929;20;11145096;COMUNE DI PISCINAS;Comuni;2430;1;1;
2025;84111;84111;86002870581;12;728053;COMUNE DI LICENZA;Comuni;2430;1;1;
2025;84111;84111;85000470048;01;11143355;COMUNE DI PIASCO;Comuni;2430;1;1;
2025;84111;84111;81003390218;04;718298;COMUNE DI CAMPO TURES - GEMEINDE SAND IN TAUFERS;Comuni;2430;1;1;
2025;84111;84111;00361970478;09;11301422;COMUNE DI MARLIANA;Comuni;2430;1;1;
2025;84111;84111;84002530248;05;11142999;COMUNE DI SALCEDO;Comuni;2430;1;1;
2025;84111;84111;00328940168;03;65132;COMUNE DI CAMERATA CORNELLO;Comuni;2430;1;1;
2025;84111;84111;80008970610;15;705861;COMUNE DI CALVI RISORTA;Comuni;2430;1;1;
2025;90310;90040;00262030828;19;50103;FONDAZIONE TEATRO MASSIMO;Fondazioni lirico-sinfoniche;1720;1;1;
2025;84111;84111;81005010939;06;11140653;COMUNE DI VAJONT;Comuni;2430;1;1;
2025;84111;84111;00208390427;11;37350;COMUNE DI CUPRAMONTANA;Comuni;2430;1;1;
2025;84111;84111;00543100580;12;103457;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;Organi costituzionali e di rilievo costituzionale;2100;1;1;
2025;84111;84111;80010650739;16;11137656;COMUNE DI SAN MARZANO DI SAN GIUSEPPE;Comuni;2430;1;1;
2025;84111;84111;00428420038;01;11120021;COMUNE DI VILLETTE;Comuni;2430;1;1;
2025;84111;84111;00440730356;08;11120184;COMUNE DI FABBRICO;Comuni;2430;1;1;
2025;84111;84111;00452370067;01;11120380;COMUNE DI FRASSINELLO MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;00452550064;01;11120388;COMUNE DI ALTAVILLA MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;00475460184;03;11120732;COMUNE DI TORRE D'ARESE;Comuni;2430;1;1;
2025;84111;84111;00483310926;20;11120829;COMUNE DI DOMUSNOVAS;Comuni;2430;1;1;
2025;84111;84111;00153320916;20;11116702;COMUNE DI SILANUS;Comuni;2430;1;1;
2025;84111;84111;02866100155;03;518570;COMUNE DI PADERNO DUGNANO;Comuni;2430;1;1;
2025;84123;84123;03493760650;15;17927380;AUTORITA' DI AMBITO SELE;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2740;1;1;
2025;86220;86220;02866420793;18;24073826;AZIENDA SANITARIA PROVINCIALE DI VIBO VALENTIA;Aziende sanitarie locali;2500;1;1;
2025;84123;84123;96068020047;01;21672346;ENTE DI GOVERNO D'AMBITO TERRITORIALE OTTIMALE N.4 CUNEESE PER I SERVIZI IDRICI;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;88990;88990;02539930046;01;10726276;CONSORZIO MONVISO SOLIDALE;Consorzi di servizi socio assistenziali costituiti tra Enti Locali;2740;1;1;
2025;84132;84131;00282090265;05;900001551;CONSORZIO B.I.M. PIAVE DI TREVISO;Consorzio di Bacino Imbrifero Montano;2740;1;1;
2025;84111;84111;00994350155;03;11125670;COMUNE DI VITTUONE;Comuni;2430;1;1;
2025;84111;84111;85002410166;03;11143453;COMUNE DI AVERARA;Comuni;2430;1;1;
2025;84111;84111;02952440242;05;19649692;UNIONE DEI COMUNI CALDOGNO - ISOLA VICENTINA;Unioni di comuni;2450;1;1;
2025;86220;86220;90062670725;16;23353298;AZIENDA SANITARIA LOCALE BARLETTA ANDRIA TRANI;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;80003790302;06;11136170;COMUNE DI TORREANO;Comuni;2430;1;1;
2025;84111;84111;80021630720;16;710846;COMUNE DI PALO DEL COLLE;Comuni;2430;1;1;
2025;84111;84111;81004580296;05;718747;COMUNE DI ROSOLINA;Comuni;2430;1;1;
2025;84111;84111;84000830186;03;11142865;COMUNE DI PORTALBERA;Comuni;2430;1;1;
2025;84111;84111;00298560095;07;58798;COMUNE DI COSSERIA;Comuni;2430;1;1;
2025;84111;84111;82001910270;05;721004;COMUNE DI DOLO;Comuni;2430;1;1;
2025;84111;84111;01042260370;08;206662;COMUNE DI CASTEL DI CASIO;Comuni;2430;1;1;
2025;84111;84111;85000890179;03;727127;COMUNE DI CALVISANO;Comuni;2430;1;1;
2025;84111;84111;85001870188;03;727279;COMUNE DI VIGEVANO;Comuni;2430;1;1;
2025;84111;84111;87000010782;18;728437;COMUNE DI MANDATORICCIO;Comuni;2430;1;1;
2025;84111;84111;87000330784;18;728460;COMUNE DI CROSIA;Comuni;2430;1;1;
2025;84111;84111;87003530158;03;728567;COMUNE DI SULBIATE;Comuni;2430;1;1;
2025;84111;84111;00229290028;01;11117708;COMUNE DI BIOGLIO;Comuni;2430;1;1;
2025;84111;84111;00100690072;02;11116201;COMUNE DI BRUSSON;Comuni;2430;1;1;
2025;84111;84111;82004420707;14;721998;COMUNE DI SAN GIACOMO DEGLI SCHIAVONI;Comuni;2430;1;1;
2025;84111;84111;80006890265;05;704292;COMUNE DI CARBONERA;Comuni;2430;1;1;
2025;84111;84111;00622700631;15;117233;COMUNE DI PALMA CAMPANIA;Comuni;2430;1;1;
2025;84111;84111;00218220499;09;11117570;COMUNE DI SUVERETO;Comuni;2430;1;1;
2025;84111;84111;00177340197;03;11117045;COMUNE DI SONCINO;Comuni;2430;1;1;
2025;84111;84111;00447460064;01;11120276;COMUNE DI MORBELLO;Comuni;2430;1;1;
2025;84111;84111;83000750758;16;11142138;COMUNE DI SAN CASSIANO;Comuni;2430;1;1;
2025;84111;84111;83000930756;16;11142176;COMUNE DI PALMARIGGI;Comuni;2430;1;1;
2025;84111;84111;83001830617;15;11142315;COMUNE DI FALCIANO DEL MASSICO;Comuni;2430;1;1;
2025;84111;84111;80012370260;05;707842;COMUNE DI MEDUNA DI LIVENZA;Comuni;2430;1;1;
2025;84111;84111;00093010668;13;11301245;COMUNE DI COLLEPIETRO;Comuni;2430;1;1;
2025;84111;84111;00453990178;03;87137;COMUNE DI BAGNOLO MELLA;Comuni;2430;1;1;
2025;84111;84111;02146620220;04;26279367;COMUNE DI COMANO TERME;Comuni;2430;1;1;
2025;86220;86220;03990310926;20;33621630;AZIENDA SOCIO SANITARIA LOCALE N.7 DEL SULCIS (ASL N.7 DEL SULCIS);Aziende sanitarie locali;2500;1;1;
2025;84111;84111;80002860775;17;11135932;COMUNE DI TRICARICO;Comuni;2430;1;1;
2025;84111;84111;00082300575;12;11116100;COMUNE DI ROCCA SINIBALDA;Comuni;2430;1;1;
2025;84111;84111;82000990711;16;11141168;COMUNE DI SAN MARCO LA CATOLA;Comuni;2430;1;1;
2025;84111;84111;93040820198;03;21003589;UNIONE LOMBARDA DEI COMUNI OGLIO CIRIA;Unioni di comuni;2450;1;1;
2025;84111;84111;03029240151;03;526716;COMUNE DI TREZZANO SUL NAVIGLIO;Comuni;2430;1;1;
2025;84111;84111;82000050201;03;719891;COMUNE DI MOTTEGGIANA;Comuni;2430;1;1;
2025;84111;84111;02850280583;12;11133568;COMUNE DI GERANO;Comuni;2430;1;1;
2025;84111;84111;00443980065;01;11120233;COMUNE DI DENICE;Comuni;2430;1;1;
2025;84111;84111;00222570020;01;11117621;COMUNE DI CIGLIANO;Comuni;2430;1;1;
2025;84111;84111;80000990947;14;11135592;COMUNE DI CASTEL DEL GIUDICE;Comuni;2430;1;1;
2025;84111;84111;00255510901;20;11118055;COMUNE DI AGLIENTU;Comuni;2430;1;1;
2025;84111;84111;97087610792;18;30948193;UNIONE DEI COMUNI DELL'ISTMO;Unioni di comuni;2450;1;1;
2025;84111;84111;00277760807;18;11118384;COMUNE DI BOVA MARINA;Comuni;2430;1;1;
2025;84111;84111;82001990025;01;11141364;COMUNE DI SCOPA;Comuni;2430;1;1;
2025;84111;84111;82002080925;20;11141384;COMUNE DI SIDDI;Comuni;2430;1;1;
2025;84111;84111;83002070015;01;11142354;COMUNE DI VARISELLA;Comuni;2430;1;1;
2025;84111;84111;00125130195;03;16448;COMUNE DI RIVOLTA D'ADDA;Comuni;2430;1;1;
2025;84111;84111;87000110830;19;728445;COMUNE DI GAGGI;Comuni;2430;1;1;
2025;84111;84111;80003730712;16;701632;COMUNE DI CASTELLUCCIO VALMAGGIORE;Comuni;2430;1;1;
2025;84111;84111;83000570776;17;723432;COMUNE DI SAN MAURO FORTE;Comuni;2430;1;1;
2025;84111;84111;80003850056;01;11136193;COMUNE DI ROBELLA;Comuni;2430;1;1;
2025;84111;84111;93035870034;01;29180891;UNIONE MONTANA VALGRANDE E DEL LAGO DI MERGOZZO;Unioni di comuni;2450;1;1;
2025;84111;84111;00091910646;15;9072;COMUNE DI SOLOFRA;Comuni;2430;1;1;
2025;84111;84111;00429030034;01;11120028;COMUNE DI FARA NOVARESE;Comuni;2430;1;1;
2025;84111;84111;00233820224;04;11117785;COMUNE DI CIVEZZANO;Comuni;2430;1;1;
2025;84111;84111;00136780855;19;18894;COMUNE DI SERRADIFALCO;Comuni;2430;1;1;
2025;84111;84111;01144820634;15;11126663;COMUNE DI CAIVANO;Comuni;2430;1;1;
2025;84111;84111;83002010656;15;11142342;COMUNE DI SASSANO;Comuni;2430;1;1;
2025;84111;84111;84003830019;01;11143078;COMUNE DI MERCENASCO;Comuni;2430;1;1;
2025;84111;84111;00935810150;03;800000068;COMUNE DI BRESSO;Comuni;2430;1;1;
2025;84111;84111;00308120120;03;60968;COMUNE DI BUGUGGIATE;Comuni;2430;1;1;
2025;84111;84111;00132100439;11;17882;COMUNE DI MORROVALLE;Comuni;2430;1;1;
2025;84111;84111;81000530808;18;10701066;COMUNE DI BENESTARE;Comuni;2430;1;1;
2025;84111;84111;82004410609;12;721994;XV COMUNITA' MONTANA VALLE DEL LIRI;Comunita' montane;2440;1;1;
2025;64210;64200;00162100515;09;25274;COINGAS SPA                                                                     ;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84139;84139;02239700418;11;23220368;TECNE AZIENDA SPECIALE CAMERA DI COMMERCIO DELLE MARCHE MOBILE - MECCANICA;Altri enti e istituzioni pubbliche locali;1890;1;1;
2025;84111;84111;00912840055;01;11141391;COMUNE DI CASTELNUOVO BELBO;Comuni;2430;1;1;
2025;84111;84111;82001690914;20;11141300;COMUNE DI BAUNEI;Comuni;2430;1;1;
2025;84111;84111;00444590061;01;11120242;COMUNE DI PADERNA;Comuni;2430;1;1;
2025;84111;84111;80004070050;01;11136245;COMUNE DI VIGLIANO D'ASTI;Comuni;2430;1;1;
2025;84111;84111;80005090644;15;11136507;COMUNE DI GROTTOLELLA;Comuni;2430;1;1;
2025;84111;84111;00117250530;09;14603;COMUNE DI CASTEL DEL PIANO;Comuni;2430;1;1;
2025;84111;84111;00137520516;09;19018;COMUNE DI CORTONA;Comuni;2430;1;1;
2025;84111;84111;00561870122;03;106236;COMUNE DI LUVINATE;Comuni;2430;1;1;
2025;84111;84111;00249370248;05;47136;COMUNE DI MALO;Comuni;2430;1;1;
2025;84111;84111;00431330034;01;11120056;COMUNE DI RE;Comuni;2430;1;1;
2025;84111;84111;86008350018;01;11143847;COMUNE DI VILLARBASSE;Comuni;2430;1;1;
2025;84111;84111;00685130163;03;128964;COMUNE DI MAPELLO;Comuni;2430;1;1;
2025;84111;84111;00173110701;14;28472;COMUNE DI SANT'ANGELO LIMOSANO;Comuni;2430;1;1;
2025;91420;91040;83008280139;03;725150;PARCO MONTE BARRO;Consorzi e enti gestori di parchi e aree naturali protette;2791;1;1;
2025;84111;84111;83000990636;15;11142186;COMUNE DI FORIO;Comuni;2430;1;1;
2025;84111;84111;91014970767;17;30808931;UNIONE LUCANA DEL LAGONEGRESE;Unioni di comuni;2450;1;1;
2025;84111;84111;00230170698;13;11117734;COMUNE DI LETTOPALENA;Comuni;2430;1;1;
2025;91420;91040;96017470798;18;21671188;PARCO NATURALE REGIONALE DELLE SERRE;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;83002130876;19;12516259;COMUNE DI MASCALI;Comuni;2430;1;1;
2025;84111;84111;81000730432;11;716866;COMUNE DI VISSO;Comuni;2430;1;1;
2025;71122;71122;04681091007;12;3680466;SOGESID S.P.A.                                                                  ;Enti produttori di servizi economici;1350;1;1;
2025;84111;84111;00221280688;13;11117604;COMUNE DI PIETRANICO;Comuni;2430;1;1;
2025;84111;84111;80004840718;16;11136444;COMUNE DI ANZANO DI PUGLIA;Comuni;2430;1;1;
2025;84111;84111;81000790709;14;716917;COMUNE DI MORRONE DEL SANNIO;Comuni;2430;1;1;
2025;84111;84111;86002060761;17;727985;COMUNE DI MASCHITO;Comuni;2430;1;1;
2025;84111;84111;00248390049;01;46898;COMUNE DI CERVERE;Comuni;2430;1;1;
2025;84111;84111;00407800168;03;78894;COMUNE DI TRESCORE BALNEARIO;Comuni;2430;1;1;
2025;84111;84111;00115160145;03;14147;COMUNE DI CIVO;Comuni;2430;1;1;
2025;84111;84111;81001370782;18;11140076;COMUNE DI PLATACI;Comuni;2430;1;1;
2025;84111;84111;00297210791;18;11118576;COMUNE DI CRUCOLI;Comuni;2430;1;1;
2025;84111;84111;81000630640;15;716794;COMUNE DI MONTAGUTO;Comuni;2430;1;1;
2025;84111;84111;81001050855;19;717064;COMUNE DI CAMPOFRANCO;Comuni;2430;1;1;
2025;84111;84111;00288650245;05;56458;COMUNE DI MONTEBELLO VICENTINO;Comuni;2430;1;1;
2025;84111;84111;81001640168;03;717430;COMUNE DI VALBONDIONE;Comuni;2430;1;1;
2025;84111;84111;80002970855;19;700952;COMUNE DI MONTEDORO;Comuni;2430;1;1;
2025;84111;84111;00231550336;08;11117756;COMUNE DI ZERBA;Comuni;2430;1;1;
2025;84111;84111;00430370544;10;82619;COMUNE DI CORCIANO;Comuni;2430;1;1;
2025;84111;84111;85001410761;17;727198;COMUNITA' MONTANA DEL VULTURE - IN LIQUIDAZIONE;Comunita' montane;2440;1;1;
2025;84111;84111;80008850754;16;11137326;COMUNE DI CAMPI SALENTINA;Comuni;2430;1;1;
2025;84111;84111;00826220170;03;157299;COMUNE DI LIMONE SUL GARDA;Comuni;2430;1;1;
2025;84111;84111;80004710788;18;11136399;COMUNE DI SAN PIETRO IN GUARANO;Comuni;2430;1;1;
2025;84111;84111;00474770062;01;11120719;COMUNE DI RICALDONE;Comuni;2430;1;1;
2025;84111;84111;00202280343;08;11117395;COMUNE DI BERCETO;Comuni;2430;1;1;
2025;84111;84111;00316550540;10;62866;COMUNE DI UMBERTIDE;Comuni;2430;1;1;
2025;84111;84111;00571590173;03;107740;COMUNE DI VALVESTINO;Comuni;2430;1;1;
2025;70100;70100;01809840463;09;19607361;LUCCA HOLDING S.P.A.;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;00384350427;11;74730;COMUNE DI OSIMO;Comuni;2430;1;1;
2025;84111;84111;00323090191;03;64088;COMUNE DI IZANO;Comuni;2430;1;1;
2025;84111;84111;80007870241;05;705090;COMUNE DI POZZOLEONE;Comuni;2430;1;1;
2025;84111;84111;00283250900;20;11118433;COMUNE DI FLORINAS;Comuni;2430;1;1;
2025;84111;84111;00276510229;04;11118366;COMUNE DI IMER;Comuni;2430;1;1;
2025;84111;84111;00450020060;01;11120324;COMUNE DI VILLANOVA MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;00188100796;18;11117219;COMUNE DI CERVA;Comuni;2430;1;1;
2025;84111;84111;00289900227;04;11118488;COMUNE DI NOVALEDO;Comuni;2430;1;1;
2025;84111;84111;80010100545;10;11137565;COMUNE DI LISCIANO NICCONE;Comuni;2430;1;1;
2025;84111;84111;00328170022;01;11118966;COMUNE DI PRALUNGO;Comuni;2430;1;1;
2025;84111;84111;80001550401;08;699774;AMMINISTRAZIONE PROVINCIALE DI FORLI'CESENA;Province e Città Metropolitane;2420;1;1;
2025;84111;84111;00090830142;03;12536937;COMUNE DI BEMA;Comuni;2430;1;1;
2025;84111;84111;85000650821;19;727093;COMUNE DI VICARI;Comuni;2430;1;1;
2025;84111;84111;87000430832;19;728471;COMUNE DI GALLODORO;Comuni;2430;1;1;
2025;84111;84111;85003270015;01;11143481;COMUNE DI POMARETTO;Comuni;2430;1;1;
2025;84111;84111;00245050794;18;11117892;COMUNE DI SANTA CATERINA DELLO IONIO;Comuni;2430;1;1;
2025;84111;84111;80003610195;03;701516;COMUNE DI PIZZIGHETTONE;Comuni;2430;1;1;
2025;84111;84111;80005970670;13;703628;COMUNE DI CAMPLI;Comuni;2430;1;1;
2025;84111;84111;84502050010;01;11143291;COMUNE DI ISOLABELLA;Comuni;2430;1;1;
2025;84111;84111;00114600422;11;14026;COMUNE DI MONTECAROTTO;Comuni;2430;1;1;
2025;84111;84111;83503270155;03;725406;COMUNE DI INZAGO;Comuni;2430;1;1;
2025;84111;84111;82501670010;01;723084;COMUNE DI SAN RAFFAELE CIMENA;Comuni;2430;1;1;
2025;84111;84111;00207040254;05;36972;COMUNE DI FONZASO;Comuni;2430;1;1;
2025;84111;84111;82001930385;08;11141350;COMUNE DI MESOLA;Comuni;2430;1;1;
2025;84111;84111;80002370809;18;11135835;COMUNE DI ROCCAFORTE DEL GRECO;Comuni;2430;1;1;
2025;91420;91040;94023150264;05;757346;ENTE PARCO NATURALE REGIONALE DEL FIUME SILE;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;88990;88990;07306200010;01;11096727;CONSORZIO INTERCOMUNALE SOCIO ASSISTENZIALE C.I.S.A. DI GASSINO TORINESE;Consorzi di servizi socio assistenziali costituiti tra Enti Locali;2740;1;1;
2025;84111;84111;00449760545;10;86291;COMUNE DI COLLAZZONE;Comuni;2430;1;1;
2025;84111;84111;86002150588;12;727995;COMUNE DI CERRETO LAZIALE;Comuni;2430;1;1;
2025;84111;84111;80002540252;05;700566;COMUNE DI TAIBON AGORDINO;Comuni;2430;1;1;
2025;90310;90040;00505900019;01;96901;FONDAZIONE TEATRO REGIO DI TORINO;Fondazioni lirico-sinfoniche;1720;1;1;
2025;84111;84111;80047540630;15;11139181;COMUNE DI AFRAGOLA;Comuni;2430;1;1;
2025;84111;84111;83000350690;13;723314;COMUNE DI LENTELLA;Comuni;2430;1;1;
