ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
9095;RALN;IR;IR;IR;IR;O;0
9095;RALN;OE;0OEESP;IR;0IR000;V;4
9095;RALN;OE;OE;OE;OE;O;0
9095;RALN;OP;OP;OP;OP;O;0
9097;RALN;EQ;0FZEQF;DI;0D0164;V;1
9097;RALN;EQ;EQ;EQ;EQ;O;0
9097;RALN;IR;IR;IR;IR;O;0
9097;RALN;OE;OE;OE;OE;O;0
9097;RALN;OP;OP;OP;OP;O;0
9097;RALN;DI;0D0164;EQ;0FZEQF;V;1
9099;RALN;EQ;EQ;EQ;EQ;O;0
9099;RALN;IR;0IR000;EQ;0FZEQF;V;2
9099;RALN;IR;IR;IR;IR;O;0
9099;RALN;OE;0OEESP;IR;0IR000;V;5
9099;RALN;OE;OE;OE;OE;O;0
9099;RALN;OP;OP;OP;OP;O;0
9100;RALN;EQ;EQ;EQ;EQ;O;0
9100;RALN;IR;0IR000;EQ;0FZEQF;V;1
9100;RALN;IR;IR;IR;IR;O;0
9100;RALN;OE;0OEESP;IR;0IR000;V;7
9100;RALN;OE;OE;OE;OE;O;0
9100;RALN;OP;0OP000;OE;0OEESP;V;2
9100;RALN;OP;OP;OP;OP;O;0
9101;RALN;EQ;EQ;EQ;EQ;O;7
9101;RALN;IR;IR;IR;IR;O;7
9101;RALN;OE;OE;OE;OE;O;7
9101;RALN;OP;OP;OP;OP;O;0
9105;RALN;EQ;EQ;EQ;EQ;O;0
9105;RALN;IR;0IR000;EQ;0FZEQF;V;4
9105;RALN;IR;IR;IR;IR;O;0
9105;RALN;OE;0OEESP;IR;0IR000;V;6
9105;RALN;OE;OE;OE;OE;O;0
9105;RALN;OP;OP;OP;OP;O;0
9106;RALN;EQ;EQ;EQ;EQ;O;0
9106;RALN;IR;IR;IR;IR;O;0
9106;RALN;OE;OE;OE;OE;O;0
9106;RALN;OP;OP;OP;OP;O;0
9106;RALN;RU;0D0I95;EQ;0FZEQF;V;1
9107;RALN;EQ;EQ;EQ;EQ;O;0
9107;RALN;IR;0IR000;EQ;0FZEQF;V;2
9107;RALN;IR;IR;IR;IR;O;0
9107;RALN;OE;OE;OE;OE;O;0
9107;RALN;OP;OP;OP;OP;O;0
9111;RALN;EQ;0FZEQF;DI;0D0165;V;1
9111;RALN;EQ;EQ;EQ;EQ;O;16
9111;RALN;IR;IR;IR;IR;O;13
9111;RALN;OE;OE;OE;OE;O;21
9111;RALN;OP;OP;OP;OP;O;0
9113;RALN;EQ;0FZEQF;DF;0D0098;V;1
9113;RALN;EQ;EQ;EQ;EQ;O;0
9113;RALN;IR;0IR000;EQ;0FZEQF;V;8
9113;RALN;IR;IR;IR;IR;O;0
9113;RALN;OE;0OEESP;IR;0IR000;V;3
9113;RALN;OE;OE;OE;OE;O;0
9113;RALN;OP;OP;OP;OP;O;0
9116;RALN;EQ;EQ;EQ;EQ;O;0
9116;RALN;IR;IR;IR;IR;O;0
9116;RALN;OE;0OEESP;IR;0IR000;V;4
9116;RALN;OE;OE;OE;OE;O;0
9116;RALN;OP;OP;OP;OP;O;0
9121;RALN;EQ;EQ;EQ;EQ;O;8
9121;RALN;IR;IR;IR;IR;O;3
9121;RALN;OE;OE;OE;OE;O;0
9121;RALN;OP;OP;OP;OP;O;0
9122;RALN;EQ;EQ;EQ;EQ;O;0
9122;RALN;IR;0IR000;EQ;0FZEQF;V;6
9122;RALN;IR;IR;IR;IR;O;0
9122;RALN;OE;0OEESP;IR;0IR000;V;1
9122;RALN;OE;OE;OE;OE;O;0
9122;RALN;OP;OP;OP;OP;O;0
9124;RALN;EQ;EQ;EQ;EQ;O;15
9124;RALN;IR;IR;IR;IR;O;26
9124;RALN;OE;OE;OE;OE;O;9
9124;RALN;OP;OP;OP;OP;O;0
9125;RALN;EQ;EQ;EQ;EQ;O;0
9125;RALN;IR;0IR000;EQ;0FZEQF;V;1
9125;RALN;IR;IR;IR;IR;O;0
9125;RALN;OE;OE;OE;OE;O;1
9125;RALN;OP;OP;OP;OP;O;0
9126;RALN;EQ;EQ;EQ;EQ;O;9
9126;RALN;IR;IR;IR;IR;O;16
9126;RALN;OE;OE;OE;OE;O;20
9126;RALN;OP;OP;OP;OP;O;0
10790;RALN;EQ;0FZEQF;DI;0D0165;V;1
10790;RALN;EQ;EQ;EQ;EQ;O;0
10790;RALN;IR;IR;IR;IR;O;0
10790;RALN;OE;OE;OE;OE;O;0
10790;RALN;OP;OP;OP;OP;O;0
10801;RALN;EQ;EQ;EQ;EQ;O;0
10801;RALN;IR;IR;IR;IR;O;0
10801;RALN;OE;0OEESP;IR;0IR000;V;6
10801;RALN;OE;OE;OE;OE;O;6
10801;RALN;OP;OP;OP;OP;O;0
10803;RALN;EQ;0FZEQF;DI;0D0165;V;1
10803;RALN;EQ;EQ;EQ;EQ;O;0
10803;RALN;IR;IR;IR;IR;O;0
10803;RALN;OE;OE;OE;OE;O;0
10803;RALN;OP;OP;OP;OP;O;0
12464;RALN;EQ;EQ;EQ;EQ;O;5
12464;RALN;IR;0IR000;EQ;0FZEQF;V;5
12464;RALN;IR;IR;IR;IR;O;2
12464;RALN;OE;OE;OE;OE;O;0
12464;RALN;OP;OP;OP;OP;O;0
83;RALN;EQ;EQ;EQ;EQ;O;5
83;RALN;IR;IR;IR;IR;O;11
83;RALN;OE;OE;OE;OE;O;1
83;RALN;OP;OP;OP;OP;O;0
84;RALN;EQ;EQ;EQ;EQ;O;0
84;RALN;IR;IR;IR;IR;O;1
84;RALN;OE;OE;OE;OE;O;1
84;RALN;OP;OP;OP;OP;O;0
91;RALN;EQ;EQ;EQ;EQ;O;4
91;RALN;IR;IR;IR;IR;O;8
91;RALN;OE;OE;OE;OE;O;0
91;RALN;OP;OP;OP;OP;O;0
93;RALN;EQ;EQ;EQ;EQ;O;0
93;RALN;IR;0IR000;EQ;0FZEQF;V;4
93;RALN;IR;IR;IR;IR;O;0
93;RALN;OE;0OEESP;IR;0IR000;V;1
93;RALN;OE;OE;OE;OE;O;0
93;RALN;OP;OP;OP;OP;O;0
98;RALN;EQ;EQ;EQ;EQ;O;0
98;RALN;IR;0IR000;EQ;0FZEQF;V;1
98;RALN;IR;IR;IR;IR;O;0
98;RALN;OE;OE;OE;OE;O;0
98;RALN;OP;OP;OP;OP;O;0
117;RALN;EQ;EQ;EQ;EQ;O;0
117;RALN;IR;IR;IR;IR;O;0
117;RALN;OE;OE;OE;OE;O;1
117;RALN;OP;OP;OP;OP;O;0
141;RALN;EQ;EQ;EQ;EQ;O;0
141;RALN;IR;IR;IR;IR;O;3
141;RALN;OE;OE;OE;OE;O;1
141;RALN;OP;OP;OP;OP;O;1
148;RALN;EQ;EQ;EQ;EQ;O;1
148;RALN;IR;IR;IR;IR;O;1
148;RALN;OE;OE;OE;OE;O;1
148;RALN;OP;OP;OP;OP;O;0
9856;RALN;EQ;EQ;EQ;EQ;O;0
9856;RALN;IR;IR;IR;IR;O;2
9856;RALN;OE;OE;OE;OE;O;0
9856;RALN;OP;OP;OP;OP;O;0
10296;RALN;EQ;EQ;EQ;EQ;O;0
10296;RALN;IR;IR;IR;IR;O;2
10296;RALN;OE;OE;OE;OE;O;0
10296;RALN;OP;OP;OP;OP;O;0
11790;RALN;EQ;EQ;EQ;EQ;O;2
11790;RALN;IR;0IR000;EQ;0FZEQF;V;3
11790;RALN;IR;IR;IR;IR;O;2
11790;RALN;OE;OE;OE;OE;O;0
11790;RALN;OP;OP;OP;OP;O;0
11817;RALN;EQ;EQ;EQ;EQ;O;1
11817;RALN;IR;IR;IR;IR;O;1
11817;RALN;OE;OE;OE;OE;O;0
11817;RALN;OP;OP;OP;OP;O;0
12204;RALN;EQ;EQ;EQ;EQ;O;1
12204;RALN;IR;IR;IR;IR;O;0
12204;RALN;OE;OE;OE;OE;O;0
12204;RALN;OP;OP;OP;OP;O;0
9191;RALN;EQ;EQ;EQ;EQ;O;0
9191;RALN;IR;IR;IR;IR;O;0
9191;RALN;OE;OE;OE;OE;O;0
9191;RALN;OP;OP;OP;OP;O;0
9192;RALN;EQ;EQ;EQ;EQ;O;19
9192;RALN;IR;IR;IR;IR;O;23
9192;RALN;OE;OE;OE;OE;O;12
9192;RALN;OP;OP;OP;OP;O;1
9192;RALN;EQ;EQ;EQ;EQ;O;0
9192;RALN;IR;0IR000;EQ;0FZEQF;V;57
9192;RALN;IR;IR;IR;IR;O;0
9192;RALN;OE;0OEESP;IR;0IR000;V;1
9192;RALN;OE;OE;OE;OE;O;0
9192;RALN;OP;OP;OP;OP;O;0
9193;RALN;EQ;EQ;EQ;EQ;O;13
9193;RALN;IR;IR;IR;IR;O;13
9193;RALN;OE;OE;OE;OE;O;5
9193;RALN;OP;OP;OP;OP;O;0
9194;RALN;EQ;0FZEQF;DI;0D0165;V;4
9194;RALN;EQ;EQ;EQ;EQ;O;0
9194;RALN;IR;IR;IR;IR;O;0
9194;RALN;OE;OE;OE;OE;O;0
9194;RALN;OP;OP;OP;OP;O;0
9194;RALN;DI;0D0165;EQ;0FZEQF;V;1
9194;RALN;DI;0D0165;DI;0D0164;O;1
9196;RALN;DG;0D0097;DI;0D0164;V;2
9196;RALN;EQ;0FZEQF;DI;0D0165;V;1
9196;RALN;EQ;EQ;EQ;EQ;O;0
9196;RALN;IR;IR;IR;IR;O;0
9196;RALN;OE;OE;OE;OE;O;0
9196;RALN;OP;OP;OP;OP;O;0
9196;RALN;DI;0D0165;EQ;0FZEQF;V;1
9197;RALN;EQ;EQ;EQ;EQ;O;108
9197;RALN;IR;0IR000;EQ;0FZEQF;V;20
9197;RALN;IR;IR;IR;IR;O;137
9197;RALN;OE;0OEESP;IR;0IR000;V;1
9197;RALN;OE;OE;OE;OE;O;35
9197;RALN;OP;OP;OP;OP;O;0
9199;RALN;RP;000096;IR;0IR000;V;3
9199;RALN;EQ;0FZEQF;DI;0D0164;V;1
9199;RALN;EQ;EQ;EQ;EQ;O;0
9199;RALN;IR;0IR000;EQ;0FZEQF;V;15
9199;RALN;IR;IR;IR;IR;O;0
9199;RALN;OE;OE;OE;OE;O;0
9199;RALN;OP;OP;OP;OP;O;0
9200;RALN;EQ;EQ;EQ;EQ;O;52
9200;RALN;IR;IR;IR;IR;O;26
9200;RALN;OE;OE;OE;OE;O;48
9200;RALN;OP;OP;OP;OP;O;0
9201;RALN;EQ;0FZEQF;RP;000096;V;1
9201;RALN;EQ;0FZEQF;DI;0D0164;V;7
9201;RALN;EQ;EQ;EQ;EQ;O;324
9201;RALN;IR;0IR000;EQ;0FZEQF;V;5
9201;RALN;IR;IR;IR;IR;O;164
9201;RALN;OE;0OEESP;IR;0IR000;V;2
9201;RALN;OE;OE;OE;OE;O;57
9201;RALN;OP;OP;OP;OP;O;0
9201;RALN;DI;0D0164;DG;0D0097;V;1
9202;RALN;EQ;0FZEQF;DI;0D0165;V;1
9202;RALN;EQ;EQ;EQ;EQ;O;0
9202;RALN;IR;IR;IR;IR;O;0
9202;RALN;OE;OE;OE;OE;O;0
9202;RALN;OP;OP;OP;OP;O;0
9202;RALN;DI;0D0164;DF;0D0098;V;1
9202;RALN;DI;0D0164;DG;0D0097;V;1
9202;RALN;DI;0D0165;EQ;0FZEQF;V;1
9205;RALN;EQ;EQ;EQ;EQ;O;0
9205;RALN;IR;0IR000;EQ;0FZEQF;V;10
9205;RALN;IR;IR;IR;IR;O;0
9205;RALN;OE;OE;OE;OE;O;0
9205;RALN;OP;OP;OP;OP;O;0
9207;RALN;EQ;EQ;EQ;EQ;O;0
9207;RALN;IR;0IR000;EQ;0FZEQF;V;10
9207;RALN;IR;IR;IR;IR;O;0
9207;RALN;OE;0OEESP;IR;0IR000;V;1
9207;RALN;OE;OE;OE;OE;O;0
9207;RALN;OP;OP;OP;OP;O;0
9207;RALN;EQ;0FZEQF;DI;0D0164;V;1
9207;RALN;EQ;EQ;EQ;EQ;O;0
9207;RALN;IR;0IR000;EQ;0FZEQF;V;9
9207;RALN;IR;IR;IR;IR;O;0
9207;RALN;OE;0OEESP;EQ;0FZEQF;V;1
9207;RALN;OE;0OEESP;IR;0IR000;V;1
9207;RALN;OE;OE;OE;OE;O;0
9207;RALN;OP;OP;OP;OP;O;0
9207;RALN;DI;0D0165;DG;0D0097;V;1
9207;RALN;DI;0D0165;DI;0D0164;O;1
9209;RALN;RP;000096;IR;0IR000;V;6
9209;RALN;RP;000096;OE;0OEESP;V;1
9209;RALN;EQ;0FZEQF;DI;0D0164;V;7
9209;RALN;EQ;EQ;EQ;EQ;O;0
9209;RALN;IR;0IR000;EQ;0FZEQF;V;7
9209;RALN;IR;IR;IR;IR;O;0
9209;RALN;OE;0OEESP;EQ;0FZEQF;V;2
9209;RALN;OE;0OEESP;IR;0IR000;V;48
9209;RALN;OE;OE;OE;OE;O;0
9209;RALN;OP;OP;OP;OP;O;0
9209;RALN;DI;0D0165;DI;0D0164;O;2
9813;RALN;RP;000096;EQ;0FZEQF;V;1
9813;RALN;EQ;EQ;EQ;EQ;O;0
9813;RALN;IR;IR;IR;IR;O;0
9813;RALN;OE;OE;OE;OE;O;0
9813;RALN;OP;OP;OP;OP;O;0
9813;RALN;RP;000096;IR;0IR000;V;2
9813;RALN;EQ;0FZEQF;DI;0D0164;V;9
9813;RALN;EQ;EQ;EQ;EQ;O;488
9813;RALN;IR;0IR000;RP;000096;V;1
9813;RALN;IR;0IR000;EQ;0FZEQF;V;22
9813;RALN;IR;IR;IR;IR;O;205
9813;RALN;OE;0OEESP;IR;0IR000;V;3
9813;RALN;OE;OE;OE;OE;O;176
9813;RALN;OP;OP;OP;OP;O;1
69;RALN;EQ;EQ;EQ;EQ;O;0
69;RALN;IR;IR;IR;IR;O;0
69;RALN;OE;OE;OE;OE;O;0
69;RALN;OP;OP;OP;OP;O;0
12291;RALN;DG;0D0097;EQ;0FZEQF;V;1
12291;RALN;EQ;EQ;EQ;EQ;O;0
12291;RALN;IR;IR;IR;IR;O;0
12291;RALN;OE;OE;OE;OE;O;0
12291;RALN;OP;OP;OP;OP;O;0
9266;RALN;EQ;EQ;EQ;EQ;O;0
9266;RALN;IR;IR;IR;IR;O;1
9266;RALN;OE;OE;OE;OE;O;0
9266;RALN;OP;OP;OP;OP;O;0
9392;RALN;EQ;EQ;EQ;EQ;O;0
9392;RALN;IR;IR;IR;IR;O;0
9392;RALN;OE;0OEESP;IR;0IR000;V;1
9392;RALN;OE;OE;OE;OE;O;0
9392;RALN;OP;OP;OP;OP;O;0
8795;RALN;EQ;EQ;EQ;EQ;O;2
8795;RALN;IR;IR;IR;IR;O;0
8795;RALN;OE;OE;OE;OE;O;0
8795;RALN;OP;OP;OP;OP;O;0
8803;RALN;EQ;EQ;EQ;EQ;O;1
8803;RALN;IR;IR;IR;IR;O;0
8803;RALN;OE;OE;OE;OE;O;0
8803;RALN;OP;OP;OP;OP;O;0
8807;RALN;EQ;EQ;EQ;EQ;O;1
8807;RALN;IR;IR;IR;IR;O;0
8807;RALN;OE;OE;OE;OE;O;0
8807;RALN;OP;OP;OP;OP;O;0
8856;RALN;EQ;EQ;EQ;EQ;O;1
8856;RALN;IR;IR;IR;IR;O;0
8856;RALN;OE;OE;OE;OE;O;0
8856;RALN;OP;OP;OP;OP;O;0
9698;RALN;EQ;EQ;EQ;EQ;O;1
9698;RALN;IR;IR;IR;IR;O;3
9698;RALN;OE;OE;OE;OE;O;1
9698;RALN;OP;OP;OP;OP;O;0
9702;RALN;EQ;EQ;EQ;EQ;O;0
9702;RALN;IR;IR;IR;IR;O;2
9702;RALN;OE;OE;OE;OE;O;0
9702;RALN;OP;OP;OP;OP;O;0
9862;RALN;EQ;EQ;EQ;EQ;O;8
9862;RALN;IR;0IR000;EQ;0FZEQF;V;1
9862;RALN;IR;IR;IR;IR;O;10
9862;RALN;OE;0OEESP;IR;0IR000;V;1
9862;RALN;OE;OE;OE;OE;O;2
9862;RALN;OP;OP;OP;OP;O;0
9864;RALN;EQ;EQ;EQ;EQ;O;3
9864;RALN;IR;IR;IR;IR;O;0
9864;RALN;OE;OE;OE;OE;O;0
9864;RALN;OP;OP;OP;OP;O;0
9887;RALN;EQ;EQ;EQ;EQ;O;0
9887;RALN;IR;IR;IR;IR;O;0
9887;RALN;OE;OE;OE;OE;O;1
9887;RALN;OP;OP;OP;OP;O;0
9891;RALN;EQ;EQ;EQ;EQ;O;3
9891;RALN;IR;IR;IR;IR;O;9
9891;RALN;OE;OE;OE;OE;O;1
9891;RALN;OP;OP;OP;OP;O;0
9988;RALN;EQ;EQ;EQ;EQ;O;1
9988;RALN;IR;IR;IR;IR;O;2
9988;RALN;OE;OE;OE;OE;O;0
9988;RALN;OP;OP;OP;OP;O;0
9996;RALN;EQ;EQ;EQ;EQ;O;2
9996;RALN;IR;IR;IR;IR;O;9
9996;RALN;OE;OE;OE;OE;O;1
9996;RALN;OP;OP;OP;OP;O;0
10013;RALN;EQ;EQ;EQ;EQ;O;0
10013;RALN;IR;0IR000;EQ;0FZEQF;V;1
10013;RALN;IR;IR;IR;IR;O;0
10013;RALN;OE;OE;OE;OE;O;0
10013;RALN;OP;OP;OP;OP;O;0
10022;RALN;EQ;EQ;EQ;EQ;O;0
10022;RALN;IR;IR;IR;IR;O;0
10022;RALN;OE;0OEESP;IR;0IR000;V;1
10022;RALN;OE;OE;OE;OE;O;0
10022;RALN;OP;OP;OP;OP;O;0
10027;RALN;EQ;EQ;EQ;EQ;O;0
10027;RALN;IR;IR;IR;IR;O;2
10027;RALN;OE;OE;OE;OE;O;0
10027;RALN;OP;OP;OP;OP;O;0
10030;RALN;EQ;EQ;EQ;EQ;O;0
10030;RALN;IR;IR;IR;IR;O;1
10030;RALN;OE;OE;OE;OE;O;0
10030;RALN;OP;OP;OP;OP;O;0
10033;RALN;EQ;EQ;EQ;EQ;O;0
10033;RALN;IR;IR;IR;IR;O;1
10033;RALN;OE;OE;OE;OE;O;0
10033;RALN;OP;OP;OP;OP;O;0
10147;RALN;EQ;EQ;EQ;EQ;O;2
10147;RALN;IR;IR;IR;IR;O;0
10147;RALN;OE;OE;OE;OE;O;0
10147;RALN;OP;OP;OP;OP;O;0
10155;RALN;EQ;EQ;EQ;EQ;O;1
10155;RALN;IR;IR;IR;IR;O;0
10155;RALN;OE;OE;OE;OE;O;0
10155;RALN;OP;OP;OP;OP;O;0
10159;RALN;EQ;EQ;EQ;EQ;O;1
10159;RALN;IR;IR;IR;IR;O;3
10159;RALN;OE;OE;OE;OE;O;1
10159;RALN;OP;OP;OP;OP;O;0
10192;RALN;EQ;EQ;EQ;EQ;O;0
10192;RALN;IR;IR;IR;IR;O;1
10192;RALN;OE;OE;OE;OE;O;0
10192;RALN;OP;OP;OP;OP;O;0
10288;RALN;EQ;EQ;EQ;EQ;O;0
10288;RALN;IR;IR;IR;IR;O;2
10288;RALN;OE;0OEESP;IR;0IR000;V;2
10288;RALN;OE;OE;OE;OE;O;0
10288;RALN;OP;OP;OP;OP;O;0
10353;RALN;EQ;EQ;EQ;EQ;O;0
10353;RALN;IR;IR;IR;IR;O;0
10353;RALN;OE;OE;OE;OE;O;1
10353;RALN;OP;OP;OP;OP;O;0
10361;RALN;EQ;EQ;EQ;EQ;O;0
10361;RALN;IR;0IR000;EQ;0FZEQF;V;1
10361;RALN;IR;IR;IR;IR;O;0
10361;RALN;OE;OE;OE;OE;O;0
10361;RALN;OP;OP;OP;OP;O;0
10406;RALN;EQ;EQ;EQ;EQ;O;1
10406;RALN;IR;IR;IR;IR;O;1
10406;RALN;OE;OE;OE;OE;O;0
10406;RALN;OP;OP;OP;OP;O;0
10409;RALN;EQ;EQ;EQ;EQ;O;1
10409;RALN;IR;IR;IR;IR;O;2
10409;RALN;OE;OE;OE;OE;O;1
10409;RALN;OP;OP;OP;OP;O;0
10438;RALN;EQ;EQ;EQ;EQ;O;1
10438;RALN;IR;IR;IR;IR;O;2
10438;RALN;OE;OE;OE;OE;O;1
10438;RALN;OP;OP;OP;OP;O;0
10492;RALN;EQ;EQ;EQ;EQ;O;4
10492;RALN;IR;0IR000;EQ;0FZEQF;V;1
10492;RALN;IR;IR;IR;IR;O;8
10492;RALN;OE;OE;OE;OE;O;3
10492;RALN;OP;OP;OP;OP;O;1
10573;RALN;EQ;EQ;EQ;EQ;O;0
10573;RALN;IR;IR;IR;IR;O;2
10573;RALN;OE;OE;OE;OE;O;0
10573;RALN;OP;OP;OP;OP;O;0
10583;RALN;EQ;EQ;EQ;EQ;O;8
10583;RALN;IR;0IR000;EQ;0FZEQF;V;1
10583;RALN;IR;IR;IR;IR;O;10
10583;RALN;OE;OE;OE;OE;O;2
10583;RALN;OP;OP;OP;OP;O;0
10614;RALN;EQ;EQ;EQ;EQ;O;0
10614;RALN;IR;0IR000;EQ;0FZEQF;V;2
10614;RALN;IR;IR;IR;IR;O;0
10614;RALN;OE;OE;OE;OE;O;0
10614;RALN;OP;OP;OP;OP;O;0
10638;RALN;EQ;EQ;EQ;EQ;O;0
10638;RALN;IR;IR;IR;IR;O;0
10638;RALN;OE;0OEESP;IR;0IR000;V;1
10638;RALN;OE;OE;OE;OE;O;0
10638;RALN;OP;OP;OP;OP;O;0
10643;RALN;EQ;EQ;EQ;EQ;O;13
10643;RALN;IR;IR;IR;IR;O;23
10643;RALN;OE;OE;OE;OE;O;3
10643;RALN;OP;OP;OP;OP;O;0
10645;RALN;EQ;EQ;EQ;EQ;O;1
10645;RALN;IR;IR;IR;IR;O;0
10645;RALN;OE;OE;OE;OE;O;0
10645;RALN;OP;OP;OP;OP;O;0
10712;RALN;EQ;EQ;EQ;EQ;O;2
10712;RALN;IR;IR;IR;IR;O;3
10712;RALN;OE;OE;OE;OE;O;3
10712;RALN;OP;OP;OP;OP;O;0
10772;RALN;EQ;EQ;EQ;EQ;O;1
10772;RALN;IR;IR;IR;IR;O;2
10772;RALN;OE;OE;OE;OE;O;0
10772;RALN;OP;OP;OP;OP;O;0
10784;RALN;EQ;EQ;EQ;EQ;O;29
10784;RALN;IR;IR;IR;IR;O;35
10784;RALN;OE;OE;OE;OE;O;10
10784;RALN;OP;OP;OP;OP;O;0
10792;RALN;EQ;EQ;EQ;EQ;O;1
10792;RALN;IR;0IR000;EQ;0FZEQF;V;1
10792;RALN;IR;IR;IR;IR;O;4
10792;RALN;OE;OE;OE;OE;O;0
10792;RALN;OP;OP;OP;OP;O;0
10794;RALN;EQ;EQ;EQ;EQ;O;5
10794;RALN;IR;IR;IR;IR;O;6
10794;RALN;OE;OE;OE;OE;O;0
10794;RALN;OP;OP;OP;OP;O;0
10798;RALN;EQ;EQ;EQ;EQ;O;2
10798;RALN;IR;0IR000;EQ;0FZEQF;V;1
10798;RALN;IR;IR;IR;IR;O;6
10798;RALN;OE;0OEESP;IR;0IR000;V;1
10798;RALN;OE;OE;OE;OE;O;0
10798;RALN;OP;OP;OP;OP;O;0
10840;RALN;EQ;EQ;EQ;EQ;O;0
10840;RALN;IR;0IR000;EQ;0FZEQF;V;1
10840;RALN;IR;IR;IR;IR;O;0
10840;RALN;OE;OE;OE;OE;O;0
10840;RALN;OP;OP;OP;OP;O;0
10868;RALN;EQ;EQ;EQ;EQ;O;2
10868;RALN;IR;IR;IR;IR;O;3
10868;RALN;OE;OE;OE;OE;O;2
10868;RALN;OP;OP;OP;OP;O;0
10893;RALN;EQ;EQ;EQ;EQ;O;3
10893;RALN;IR;IR;IR;IR;O;5
10893;RALN;OE;OE;OE;OE;O;1
10893;RALN;OP;OP;OP;OP;O;0
10925;RALN;EQ;EQ;EQ;EQ;O;4
10925;RALN;IR;IR;IR;IR;O;10
10925;RALN;OE;OE;OE;OE;O;0
10925;RALN;OP;OP;OP;OP;O;0
11068;RALN;EQ;EQ;EQ;EQ;O;2
11068;RALN;IR;IR;IR;IR;O;3
11068;RALN;OE;OE;OE;OE;O;0
11068;RALN;OP;OP;OP;OP;O;0
11082;RALN;EQ;EQ;EQ;EQ;O;4
11082;RALN;IR;IR;IR;IR;O;1
11082;RALN;OE;OE;OE;OE;O;2
11082;RALN;OP;OP;OP;OP;O;0
11813;RALN;EQ;EQ;EQ;EQ;O;1
11813;RALN;IR;IR;IR;IR;O;1
11813;RALN;OE;OE;OE;OE;O;1
11813;RALN;OP;OP;OP;OP;O;0
11814;RALN;EQ;EQ;EQ;EQ;O;1
11814;RALN;IR;IR;IR;IR;O;2
11814;RALN;OE;OE;OE;OE;O;0
11814;RALN;OP;OP;OP;OP;O;0
11819;RALN;EQ;EQ;EQ;EQ;O;0
11819;RALN;IR;IR;IR;IR;O;4
11819;RALN;OE;OE;OE;OE;O;0
11819;RALN;OP;OP;OP;OP;O;0
11821;RALN;EQ;EQ;EQ;EQ;O;2
11821;RALN;IR;IR;IR;IR;O;2
11821;RALN;OE;OE;OE;OE;O;2
11821;RALN;OP;OP;OP;OP;O;0
11853;RALN;EQ;EQ;EQ;EQ;O;1
11853;RALN;IR;IR;IR;IR;O;0
11853;RALN;OE;OE;OE;OE;O;0
11853;RALN;OP;OP;OP;OP;O;0
12229;RALN;EQ;EQ;EQ;EQ;O;1
12229;RALN;IR;0IR000;EQ;0FZEQF;V;1
12229;RALN;IR;IR;IR;IR;O;0
12229;RALN;OE;OE;OE;OE;O;0
12229;RALN;OP;OP;OP;OP;O;0
12325;RALN;EQ;EQ;EQ;EQ;O;1
12325;RALN;IR;IR;IR;IR;O;2
12325;RALN;OE;OE;OE;OE;O;0
12325;RALN;OP;OP;OP;OP;O;0
12393;RALN;EQ;EQ;EQ;EQ;O;10
12393;RALN;IR;IR;IR;IR;O;19
12393;RALN;OE;OE;OE;OE;O;7
12393;RALN;OP;OP;OP;OP;O;0
12396;RALN;EQ;EQ;EQ;EQ;O;1
12396;RALN;IR;0IR000;EQ;0FZEQF;V;1
12396;RALN;IR;IR;IR;IR;O;0
12396;RALN;OE;OE;OE;OE;O;0
12396;RALN;OP;OP;OP;OP;O;0
12402;RALN;EQ;EQ;EQ;EQ;O;0
12402;RALN;IR;IR;IR;IR;O;0
12402;RALN;OE;OE;OE;OE;O;3
12402;RALN;OP;OP;OP;OP;O;0
12423;RALN;EQ;EQ;EQ;EQ;O;1
12423;RALN;IR;IR;IR;IR;O;0
12423;RALN;OE;OE;OE;OE;O;0
12423;RALN;OP;OP;OP;OP;O;0
12426;RALN;EQ;EQ;EQ;EQ;O;1
12426;RALN;IR;IR;IR;IR;O;3
12426;RALN;OE;OE;OE;OE;O;0
12426;RALN;OP;OP;OP;OP;O;0
12429;RALN;EQ;EQ;EQ;EQ;O;2
12429;RALN;IR;IR;IR;IR;O;0
12429;RALN;OE;OE;OE;OE;O;0
12429;RALN;OP;OP;OP;OP;O;0
12438;RALN;EQ;EQ;EQ;EQ;O;1
12438;RALN;IR;IR;IR;IR;O;0
12438;RALN;OE;OE;OE;OE;O;2
12438;RALN;OP;OP;OP;OP;O;0
12453;RALN;EQ;EQ;EQ;EQ;O;0
12453;RALN;IR;IR;IR;IR;O;1
12453;RALN;OE;OE;OE;OE;O;0
12453;RALN;OP;OP;OP;OP;O;0
12471;RALN;EQ;EQ;EQ;EQ;O;0
12471;RALN;IR;IR;IR;IR;O;2
12471;RALN;OE;OE;OE;OE;O;1
12471;RALN;OP;OP;OP;OP;O;0
12532;RALN;EQ;EQ;EQ;EQ;O;0
12532;RALN;IR;0IR000;EQ;0FZEQF;V;2
12532;RALN;IR;IR;IR;IR;O;0
12532;RALN;OE;OE;OE;OE;O;0
12532;RALN;OP;OP;OP;OP;O;0
12533;RALN;EQ;EQ;EQ;EQ;O;0
12533;RALN;IR;IR;IR;IR;O;2
12533;RALN;OE;OE;OE;OE;O;1
