ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
Q9162;UNIV;CB;036000;C03;0;1
Q9151;UNIV;CB;036000;C01;9;4
Q9151;UNIV;CB;036000;C03;2;0
Q9186;UNIV;CB;036000;C99;0;1
Q9187;UNIV;CB;036000;C28;0;1
Q9185;UNIV;CB;036000;C21;1;0
Q9170;UNIV;CB;036000;C99;1;0
Q9142;UNIV;CB;036000;C99;0;1
Q9189;UNIV;CB;036000;C01;0;1
Q9187;UNIV;CB;036000;C99;0;1
Q9146;UNIV;CB;036000;C03;1;0
Q9137;UNIV;CB;036000;C03;1;0
Q9138;UNIV;CB;036000;C99;1;0
Q9149;UNIV;CB;036000;C99;1;0
Q9154;UNIV;CB;036000;C18;1;0
Q9155;UNIV;CB;036000;C21;0;1
Q9137;UNIV;CB;036000;C01;1;0
Q9158;UNIV;CB;036000;C03;1;0
Q9154;UNIV;CB;036000;C03;1;0
Q9138;UNIV;CB;036000;C01;0;2
Q9131;UNIV;CB;036000;C01;0;1
IR10216;ERIC;6L;014088;C19;1;0
IR8598;ERIC;6L;014088;C28;0;1
IR10592;ERIC;6L;014088;C18;1;0
IR10592;ERIC;6L;014088;C03;1;0
AG12611;ERIC;6L;014088;C18;0;1
IR8545;ERIC;6L;014088;C28;3;2
IR8545;ERIC;6L;014088;C99;3;1
AA8542;ERIC;6L;014088;C01;2;0
AA8542;ERIC;6L;014088;C99;1;0
IR8565;ERIC;6L;014088;C99;1;0
IR9963;ERIC;6L;014088;C19;1;0
IR8565;ERIC;6L;014088;C03;0;1
IR10216;ERIC;6L;014088;C18;1;1
IR9963;ERIC;6L;014088;C99;1;0
IR8545;ERIC;6L;014088;C01;3;2
IR8539;ERIC;6L;014088;C01;1;0
IR8563;ERIC;6L;014088;C99;1;0
IR24;ERIC;6L;014088;C28;8;10
IR9961;ERIC;6L;014088;C99;1;0
IR75;ERIC;6L;014088;C21;1;0
IR8563;ERIC;6L;014088;C28;1;1
IR24;ERIC;6L;014088;C99;2;0
IR8545;ERIC;6L;014088;C03;1;0
IR73;ERIC;6L;014088;C01;0;1
IR8552;ERIC;6L;014088;C01;0;1
IR10216;ERIC;6L;014088;C03;1;0
IR10216;ERIC;6L;014088;C01;2;0
U10735;SSNA;PF;KPFSCE;C01;0;1
U11894;SSNA;PF;KPFSCE;C03;0;1
U12350;SSNA;PF;KPFSCE;C03;0;2
U9491;SSNA;PF;KPFSCE;C03;0;1
U10291;SSNA;PF;KPFSCE;C03;0;1
U12349;SSNA;PF;KPFSCE;C99;1;1
U10520;SSNA;PF;KPFSCE;C99;0;1
U10327;SSNA;PF;KPFSCE;C03;0;1
U12379;SSNA;PF;KPFSCE;C18;0;1
U10327;SSNA;PF;KPFSCE;C01;0;1
U9433;SSNA;PF;KPFSCE;C03;0;1
U12351;SSNA;PF;KPFSCE;C03;0;1
U10620;SSNA;PF;KPFSCE;C01;0;1
U11894;SSNA;PF;KPFSCE;C01;0;1
U10735;SSNA;PF;KPFSCE;C03;0;1
U12374;SSNA;PF;KPFSCE;C03;1;0
U12350;SSNA;PF;KPFSCE;C01;0;3
U9562;SSNA;PF;KPFSCE;C99;0;1
U10743;SSNA;PF;KPFSCE;C01;0;1
U9542;SSNA;PF;KPFSCE;C03;0;1
U12465;SSNA;PF;KPFSCE;C03;0;1
U9560;SSNA;PF;KPFSCE;C03;0;1
U10510;SSNA;PF;KPFSCE;C03;0;1
U10750;SSNA;PF;KPFSCE;C01;0;1
U14496;SSNA;PF;KPFSCE;C01;0;1
U12349;SSNA;PF;KPFSCE;C03;1;2
U9414;SSNA;PF;KPFSCE;C03;0;1
U9416;SSNA;PF;KPFSCE;C03;0;1
U10746;SSNA;PF;KPFSCE;C01;0;1
U9834;SSNA;PF;KPFSCE;C18;0;2
U9430;SSNA;PF;KPFSCE;C01;0;1
U12385;SSNA;PF;KPFSCE;C03;0;1
U9571;SSNA;PF;KPFSCE;C03;0;1
U9560;SSNA;PF;KPFSCE;C99;0;1
U12349;SSNA;PF;KPFSCE;C01;2;2
U10521;SSNA;PF;KPFSCE;C28;0;1
RS9211;PRBZ;DI;0D0077;C01;1;0
RS9211;PRBZ;DI;0D0077;C03;1;0
RS9211;PRBZ;DI;0D0077;C99;1;0
U12356;SSNA;DP;PD0S45;C03;1;0
U10740;SSNA;DP;PD0S45;C99;1;0
U9515;SSNA;DP;PD0S45;C01;1;0
U12361;SSNA;DP;PD0S45;C03;1;0
U9647;SSNA;DP;PD0S45;C99;1;0
U10543;SSNA;DP;PD0S45;C99;1;0
U9540;SSNA;DP;PD0S45;C19;1;0
U12375;SSNA;DP;PD0S45;C01;1;0
U10520;SSNA;DP;PD0S45;C18;1;0
AP193;SSNA;DP;PD0S45;C03;1;0
U14260;SSNA;DP;PD0S45;C18;1;0
AP10042;SSNA;DP;PD0S45;C19;1;0
U12349;SSNA;DP;PD0S45;C03;2;0
U9834;SSNA;DP;PD0S45;C18;1;0
U10322;SSNA;DP;PD0S45;C28;1;0
U10508;SSNA;DP;PD0S45;C01;1;0
U10330;SSNA;DP;PD0S45;C01;0;1
U12369;SSNA;DP;PD0S45;C18;1;0
U10326;SSNA;DP;PD0S45;C18;1;0
C7646;REFR;CB;0B9000;C01;1;2
C6535;REFR;CB;0B9000;C03;1;0
C2863;REFR;CB;0B9000;C03;2;1
C2394;REFR;CB;0B9000;C03;1;0
C7695;REFR;CB;0B9000;C21;1;1
C7646;REFR;CB;0B9000;C28;0;1
C5180;REFR;CB;0B9000;C28;0;1
C1468;REFR;CB;0B9000;C03;1;0
C4787;REFR;CB;0B9000;C03;0;1
C5237;REFR;CB;0B9000;C03;1;0
C3067;REFR;CB;0B9000;C21;1;0
C644;REFR;CB;0B9000;C03;0;1
C7646;REFR;CB;0B9000;C03;2;5
C5142;REFR;CB;0B9000;C03;1;0
C3461;REFR;CB;0B9000;C03;0;1
C6834;REFR;CB;0B9000;C99;0;1
RS9203;RESA;DI;0D0164;C03;1;1
ER12585;RESA;DI;0D0164;C01;1;0
ER10673;RESA;DI;0D0164;C21;1;0
ER10673;RESA;DI;0D0164;C03;1;0
RS9203;RESA;DI;0D0164;C01;0;2
ER10531;RESA;DI;0D0164;C18;1;0
RS9203;RESA;DI;0D0164;C99;19;10
ER10538;RESA;CD;0D6000;C01;1;0
ER10673;RESA;CD;0D6000;C21;1;0
ER10608;RESA;CD;0D6000;C99;0;1
ER10673;RESA;CD;0D6000;C99;0;1
ER10673;RESA;CD;0D6000;C03;0;1
ER10538;RESA;CD;0D6000;C03;3;1
ER12585;RESA;CD;0D6000;C01;1;1
RS9203;RESA;CD;0D6000;C01;6;1
ER10608;RESA;CD;0D6000;C01;1;0
RS9203;RESA;CD;0D6000;C03;5;0
AA10255;RESA;CD;052000;C01;1;0
ER10306;RESA;CD;052000;C03;1;0
RS9203;RESA;CD;052000;C01;2;0
ER10673;RESA;CD;052000;C01;0;1
AA10255;RESA;CD;052000;C03;0;1
RS9203;RESA;CD;052000;C99;1;0
RS9203;RESA;CC;045000;C03;2;6
ER10673;RESA;CC;045000;C01;1;0
RA10651;RESA;CC;045000;C01;1;1
ER10531;RESA;CC;045000;C03;1;0
RS9203;RESA;CC;045000;C01;5;9
RS9203;RESA;CC;045000;C25;1;0
ER12585;RESA;CC;045000;C03;1;0
RS9203;RESA;CB;038000;C01;3;0
ER10538;RESA;CB;038000;C99;1;0
ER10538;RESA;CB;038000;C01;1;0
AA10255;RESA;CB;038000;C03;1;0
RS9203;RESA;CB;038000;C03;4;1
RA10651;RESA;CB;038000;C17;1;0
ER10673;RESA;CB;038000;C03;2;0
ER10673;RESA;CB;037000;C28;1;0
ER10673;RESA;CB;037000;C01;3;0
RS9203;RESA;CB;037000;C01;1;5
ER10673;RESA;CB;037000;C99;1;0
RA10651;RESA;CB;037000;C17;0;1
ER10673;RESA;CB;037000;C03;3;0
ER10538;RESA;CB;037000;C01;1;0
RS9203;RESA;CB;037000;C99;1;0
ER10306;RESA;CB;037000;C99;0;1
ER10608;RESA;CB;037000;C01;0;1
ES171;RESA;CB;037000;C01;0;1
IP10992;PRTN;CB;054000;C01;0;1
C4024;PRTN;CB;054000;C03;1;0
IP10968;PRTN;CB;054000;C03;0;1
IP10963;PRTN;CB;054000;C03;1;2
C7291;PRTN;CB;054000;C28;1;0
C12475;PRTN;CB;054000;C03;1;0
C1452;PRTN;CB;054000;C99;2;0
IP11021;PRTN;CB;054000;C03;0;1
C6956;PRTN;CB;054000;C28;1;0
C1618;PRTN;CB;054000;C01;1;0
IP10985;PRTN;CB;054000;C01;2;1
C3622;PRTN;CB;054000;C01;1;0
C4287;PRTN;CB;054000;C03;2;0
IP11005;PRTN;CB;054000;C03;0;1
IP11033;PRTN;CB;054000;C28;1;1
IP10963;PRTN;CB;054000;C28;0;2
N10886;PRTN;CB;054000;C03;0;1
C12474;PRTN;CB;054000;C03;1;0
C3299;PRTN;CB;054000;C19;1;0
C12486;PRTN;CB;054000;C03;1;0
IP11049;PRTN;CB;054000;C03;0;1
C12472;PRTN;CB;054000;C03;1;0
IP10991;PRTN;CB;054000;C03;1;0
IP11003;PRTN;CB;054000;C03;1;0
C3761;PRTN;CB;054000;C28;2;0
C771;PRTN;CB;054000;C21;1;0
C12472;PRTN;CB;054000;C18;1;0
C330;PRTN;CB;054000;C18;2;0
C1405;PRTN;CB;054000;C28;1;0
C1937;PRTN;CB;054000;C03;1;0
C2392;PRTN;CB;054000;C28;1;0
RS9830;PRTN;CB;054000;C28;1;0
C7423;PRTN;CB;054000;C03;1;0
C346;PRTN;CB;054000;C01;1;0
RS9830;PRTN;CB;054000;C03;1;0
ES183;PRTN;CB;054000;C18;0;1
RS9830;PRTN;CB;054000;C28;5;0
RS9830;PRTN;CB;054000;C21;3;0
RS9830;PRTN;CB;054000;C18;2;0
C12345;PRTN;CB;054000;C03;1;0
IP11012;PRTN;CB;054000;C03;0;1
C3622;PRTN;CB;054000;C18;1;0
IP11010;PRTN;CB;054000;C03;0;1
N10876;PRTN;CB;054000;C99;0;1
C1957;PRTN;CB;054000;C03;1;0
C7607;PRTN;CB;054000;C01;0;1
C7607;PRTN;CB;054000;C99;0;1
C4280;PRTN;CB;054000;C03;1;0
C3814;PRTN;CB;054000;C18;1;0
IP10999;PRTN;CB;054000;C03;0;1
IP11018;PRTN;CB;054000;C99;1;0
N10877;PRTN;CB;054000;C03;0;1
C12478;PRTN;CB;054000;C03;1;0
C7607;PRTN;CB;054000;C03;2;1
IP11030;PRTN;CB;054000;C03;0;1
C513;PRTN;CB;054000;C03;1;0
C7607;PRTN;CB;054000;C28;3;0
IP11007;PRTN;CB;054000;C28;0;1
IP11014;PRTN;CB;054000;C03;0;1
IP11046;PRTN;CB;054000;C03;1;1
C14182;PRTN;CB;054000;C28;1;0
C948;PRTN;CB;054000;C01;1;0
IP11007;PRTN;CB;054000;C03;0;3
RS9203;RESA;DI;0D0I97;C99;5;2
RS9203;RESA;DI;0D0I97;C01;0;1
RS9203;RESA;CD;0D7000;C01;0;1
ER10531;RESA;CD;0D7000;C03;1;0
RS9203;RESA;CD;051000;C03;3;1
RS9203;RESA;CD;051000;C01;1;1
ER10531;RESA;CD;051000;C03;1;0
RS9203;RESA;CD;051000;C99;2;0
RS9203;RESA;CD;051000;C19;1;1
RS9203;RESA;CD;050000;C99;1;0
ER12585;RESA;CD;050000;C25;1;0
ER10538;RESA;CD;050000;C01;1;0
ER10608;RESA;CD;050000;C03;1;0
ER10608;RESA;CD;050000;C21;0;1
RS9203;RESA;CD;050000;C19;0;1
ER10608;RESA;CD;050000;C01;1;0
ER12585;RESA;CD;050000;C18;1;0
ER12585;RESA;CD;050000;C99;1;0
RS9203;RESA;CD;049000;C19;0;1
RS9203;RESA;CD;049000;C99;2;0
RS9203;RESA;CD;048000;C19;1;1
ER10673;RESA;CD;048000;C28;0;1
RA10651;RESA;CD;048000;C99;0;2
RS9203;RESA;CD;048000;C01;1;0
ER10538;RESA;CD;048000;C99;1;6
ER10538;RESA;CD;048000;C28;2;1
ER10538;RESA;CD;048000;C25;1;0
ER10531;RESA;CD;048000;C19;0;1
RS9203;RESA;CD;048000;C03;1;0
ER12929;RESA;CD;048000;C19;1;0
ER10538;RESA;CD;048000;C03;3;1
ER10608;RESA;CD;048000;C19;0;2
AA10255;RESA;CD;048000;C99;1;0
ER10538;RESA;CC;0C6000;C03;0;2
ER10608;RESA;CC;0C6000;C03;0;1
RS9203;RESA;CC;0C6000;C03;4;0
ER10538;RESA;CC;0C6000;C28;0;1
RS9203;RESA;CC;0C6000;C99;1;0
RS9203;RESA;CC;0C6000;C01;2;0
ER10608;RESA;CC;0C6000;C01;1;0
RA10651;RESA;CC;0C6000;C01;1;1
RA10651;RESA;CC;0C6000;C03;1;0
RA10651;RESA;CC;0C6000;C99;0;1
C1004;RALN;PC;000061;C25;0;1
C1211;RALN;PC;000061;C03;0;1
C6144;RALN;PC;000061;C01;0;4
N8914;RALN;PC;000061;C01;16;0
RA12338;RALN;PC;000061;C01;1;0
C574;RALN;PC;000061;C03;1;0
C1004;RALN;PC;000061;C99;0;1
C592;RALN;PC;000061;C25;2;0
UC11918;RALN;PC;000061;C03;1;0
C586;RALN;PC;000061;C21;1;0
R9193;RALN;PC;000061;C03;5;2
UC11802;RALN;PC;000061;C03;2;0
CM9058;RALN;PC;000061;C99;1;0
C6144;RALN;PC;000061;C03;0;1
N8931;RALN;PC;000061;C99;4;0
N8931;RALN;PC;000061;C01;9;1
C5170;RALN;PC;000061;C01;32;0
C2860;RALN;PC;000061;C03;2;1
P9040;RALN;PC;000061;C03;3;0
C2806;RALN;PC;000061;C99;1;0
C6815;RALN;PC;000061;C99;0;2
N8915;RALN;PC;000061;C01;6;0
P9105;RALN;PC;000061;C01;1;0
N8934;RALN;PC;000061;C01;2;1
C4308;RALN;PC;000061;C01;0;1
C6924;RALN;PC;000061;C03;1;0
N10642;RALN;PC;000061;C03;6;0
UC10585;RALN;PC;000061;C03;4;0
CM9053;RALN;PC;000061;C99;1;2
C5048;RALN;PC;000061;C03;0;1
C981;RALN;PC;000061;C25;2;0
C5170;RALN;PC;000061;C25;1;0
CM9036;RALN;PC;000061;C01;1;0
C4308;RALN;PC;000061;C28;1;2
N9018;RALN;PC;000061;C01;1;0
N10837;RALN;PC;000061;C01;1;0
N10838;RALN;PC;000061;C03;2;0
N10837;RALN;PC;000061;C03;4;0
N8934;RALN;PC;000061;C03;1;2
N8931;RALN;PC;000061;C03;1;0
N10837;RALN;PC;000061;C18;1;1
C2071;RALN;PC;000061;C01;1;0
PA12859;RALN;PC;000061;C01;2;0
N10837;RALN;PC;000061;C99;1;0
C5170;RALN;PC;000061;C99;9;0
N8933;RALN;PC;000061;C03;8;0
N8915;RALN;PC;000061;C03;3;0
IP10490;RALN;PC;000061;C03;0;1
ER9954;RALN;PC;000061;C03;0;1
C5170;RALN;PC;000061;C03;19;0
N8923;RALN;PC;000061;C21;2;0
N9019;RALN;PC;000061;C01;3;0
UC10585;RALN;PC;000061;C99;1;0
C5222;RALN;PC;000061;C03;1;0
C4124;RALN;PC;000061;C01;1;0
ER11809;RALN;PC;000061;C03;18;0
P9126;RALN;PC;000061;C01;1;0
C4604;RALN;PC;000061;C99;2;2
C6616;RALN;PC;000061;C21;0;1
N10668;RALN;PC;000061;C01;6;0
C4124;RALN;PC;000061;C03;1;0
C328;RALN;PC;000061;C25;0;2
C6530;RALN;PC;000061;C03;0;1
C3414;RALN;PC;000061;C99;0;1
N8922;RALN;PC;000061;C03;2;0
C5759;RALN;PC;000061;C99;1;0
P9046;RALN;PC;000061;C01;2;0
AA8534;ENAC;DI;0D0164;C01;1;0
AA14023;ENAC;DI;0D0164;C01;1;0
AA14023;ENAC;1P;0P4000;C01;1;0
AA8534;ENAC;AC;046000;C01;1;3
AA8534;ENAC;AC;046000;C03;2;0
AA14023;ENAC;AC;046000;C01;1;0
AA8534;ENAC;AC;045000;C18;0;1
AA14023;ENAC;AC;045000;C01;1;0
AA8534;ENAC;AC;045000;C01;0;2
AA14023;ENAC;AC;040000;C03;4;0
AA8534;ENAC;AC;040000;C28;3;3
AA8534;ENAC;AC;040000;C99;0;1
AA14023;ENAC;AC;040000;C19;1;0
AA14023;ENAC;AB;036000;C01;1;0
AA8534;ENAC;AB;036000;C03;1;2
AA8534;ENAC;AB;036000;C01;3;1
AA8534;ENAC;AB;030000;C28;0;3
AA8534;ENAC;AB;030000;C99;0;1
AA14023;ENAC;AB;030000;C03;4;0
AA8534;ENAC;AB;030000;C03;2;0
U9433;SSNA;PL;SD0064;C18;1;0
U9432;SSNA;PL;SD0064;C99;0;1
U9428;SSNA;PL;SD0064;C03;0;1
U11805;SSNA;PL;SD0064;C01;0;1
U9429;SSNA;PL;SD0064;C18;1;0
U9426;SSNA;PL;SD0064;C18;1;0
U10326;SSNA;PL;SD0064;C18;5;16
U12387;SSNA;PL;SD0064;C28;1;0
U10508;SSNA;PL;SD0064;C99;0;1
PU10574;SSNA;PL;SD0064;C99;0;1
U10509;SSNA;PL;SD0064;C18;0;1
U10510;SSNA;PL;SD0064;C19;1;2
U9429;SSNA;PL;SD0064;C28;1;0
U12361;SSNA;PL;SD0064;C28;0;1
U9474;SSNA;PL;SD0064;C28;1;0
U10508;SSNA;PL;SD0064;C18;0;1
U12387;SSNA;PL;SD0064;C99;0;3
U12350;SSNA;BI;SD0E13;C01;1;0
J8626;SSNA;BI;SD0E13;C01;1;0
K8642;SSNA;BI;SD0E13;C03;0;1
U12374;SSNA;BI;SD0E13;C01;1;0
U10753;SSNA;BI;SD0E13;C01;0;1
J8634;SSNA;BI;SD0E13;C01;1;0
U10739;SSNA;BI;SD0E13;C28;1;0
U10326;SSNA;BI;SD0E13;C18;2;2
AP10042;SSNA;BI;SD0E13;C01;0;1
U9415;SSNA;BI;SD0E13;C03;1;0
AP10083;SSNA;BI;SD0E13;C01;1;0
U10524;SSNA;BI;SD0E13;C01;0;1
C3443;REFR;CC;097000;C03;1;0
C7646;REFR;CC;097000;C21;0;1
C7646;REFR;CC;097000;C03;2;7
C7695;REFR;CC;097000;C03;0;1
C2573;REFR;CC;097000;C03;0;1
C7646;REFR;CC;097000;C01;2;1
RS9195;REFR;CC;097000;C01;1;1
C7646;REFR;CC;097000;C25;0;1
C7646;REFR;CC;097000;C99;0;1
CS10333;REFR;CC;097000;C03;1;0
C3443;REFR;CC;097000;C28;0;1
C5632;REFR;CC;097000;C03;1;0
C3461;REFR;CC;097000;C01;1;0
C3461;REFR;CC;097000;C03;0;1
C2820;REFR;CC;097000;C03;1;0
C3738;REFR;CC;097000;C03;1;0
C4787;REFR;CC;097000;C03;0;1
C5237;REFR;CC;097000;C03;2;0
C4010;REFR;CC;097000;C03;0;1
C3326;REFR;CC;097000;C03;0;1
C4424;REFR;CC;097000;C03;0;1
C3825;REFR;CC;097000;C03;1;0
C6261;REFR;CC;097000;C03;1;1
C3443;REFR;CC;097000;C01;1;1
C7695;REFR;CC;097000;C99;0;1
C5677;REFR;CC;097000;C01;1;0
C5677;REFR;CC;097000;C03;0;1
UC10020;REFR;CC;097000;C03;0;1
C2301;REFR;CC;097000;C18;0;1
RS9195;REFR;CC;097000;C03;1;4
U11894;SSNA;DT;TD0610;C99;1;0
K8646;SSNA;DT;TD0610;C99;0;1
AP196;SSNA;PF;TPFCTS;C28;5;1
AP10610;SSNA;PF;TPFCTS;C03;3;0
U14017;SSNA;PF;TPFCTS;C03;1;0
AP196;SSNA;PF;TPFCTS;C03;1;0
U12361;SSNA;PF;TPFCTS;C03;0;1
AP200;SSNA;PF;TPFCTS;C19;0;1
AP192;SSNA;PF;TPFCTS;C25;1;0
U10516;SSNA;PF;TPFCTS;C99;1;0
U9491;SSNA;PF;TPFCTS;C03;1;0
J9525;SSNA;PF;TPFCTS;C18;0;1
AP10610;SSNA;PF;TPFCTS;C01;0;1
U12369;SSNA;PF;TPFCTS;C18;1;0
U12349;SSNA;PF;TPFCTS;C03;1;0
U10326;SSNA;PF;TPFCTS;C18;225;60
AP193;SSNA;PF;TPFCTS;C99;0;1
AP192;SSNA;PF;TPFCTS;C01;1;0
U14496;SSNA;PF;TPFCTS;C01;1;0
U9557;SSNA;PF;TPFCTS;C99;1;0
U9534;SSNA;PF;TPFCTS;C19;0;1
AP10081;SSNA;PF;TPFCTS;C99;1;3
AP193;SSNA;PF;TPFCTS;C28;1;1
AP194;SSNA;PF;TPFCTS;C99;1;0
U9474;SSNA;PF;TPFCTS;C01;0;1
AP199;SSNA;PF;TPFCTS;C99;0;1
U9575;SSNA;PF;TPFCTS;C99;1;0
AP195;SSNA;PF;TPFCTS;C01;0;1
U12382;SSNA;PF;TPFCTS;C01;1;0
AP10042;SSNA;PF;TPFCTS;C99;2;1
U10899;SSNA;PF;TPFCTS;C18;1;0
AP192;SSNA;PF;TPFCTS;C99;0;1
AP10042;SSNA;PF;TPFCTS;C19;1;0
AP10042;SSNA;PF;TPFCTS;C01;1;0
U10520;SSNA;PF;TPFCTS;C99;1;0
U11799;SSNA;PF;TPFCTS;C01;0;1
AP192;SSNA;PF;TPFCTS;C03;2;1
K8644;SSNA;PF;TPFCTS;C01;0;1
AP195;SSNA;PF;TPFCTS;C99;0;1
U12242;SSNA;PF;TPFCTS;C01;2;0
J10323;SSNA;PF;TPFCTS;C28;0;1
AP192;SSNA;PF;TPFCTS;C28;1;0
U9433;SSNA;PF;TPFCTS;C01;1;0
U9534;SSNA;PF;TPFCTS;C25;1;0
U9597;SSNA;PF;TPFCTS;C19;1;0
AP9835;SSNA;PF;TPFCTS;C19;1;0
U9431;SSNA;PF;TPFCTS;C03;1;0
RS9211;SCBZ;BD;000DFP;C99;1;3
RS9211;SCBZ;BD;000DFP;C01;3;2
RS9211;SCBZ;BD;000DFP;C03;12;17
U9491;SSNA;DA;AD0612;C28;1;0
U9565;SSNA;DA;AD0612;C99;0;1
K8646;SSNA;DA;AD0612;C99;0;1
U9432;SSNA;DA;AD0612;C03;1;0
U10545;SSNA;DA;AD0612;C28;1;0
U10741;SSNA;DA;AD0612;C03;1;0
ER11079;SSNA;DA;AD0612;C99;0;1
AP11913;SSNA;DA;AD0612;C18;1;0
U9515;SSNA;DA;AD0612;C99;1;1
AP201;SSNA;DA;AD0612;C99;1;0
U10524;SSNA;DA;AD0612;C28;0;1
AP9835;SSNA;DA;AD0612;C99;0;1
U9515;SSNA;DA;AD0612;C28;0;1
J8624;SSNA;DA;AD0612;C99;1;0
C3443;REFR;CD;0D8000;C03;0;1
RS9195;REFR;CD;0D8000;C01;0;1
RS9195;REFR;CD;0D8000;C99;1;1
C2592;REFR;CD;0D8000;C03;1;0
C7353;REFR;CD;0D8000;C18;1;0
RS9195;REFR;CD;0D8000;C03;0;1
RS9211;SCBZ;BD;000IEM;C03;2;6
RS9211;SCBZ;BD;000IEM;C19;0;2
RS9211;SCBZ;BD;000IEM;C01;0;3
RS9211;SCBZ;BD;000AGR;C01;3;1
RS9211;SCBZ;BD;000AGR;C03;0;6
RS9211;SCBZ;BA;0F3ATA;C01;1;0
RS9211;SCBZ;BA;0F3ATA;C03;0;2
C5107;REFR;CA;028000;C03;0;1
RS9211;SCBZ;BA;0F7ATA;C03;0;12
RS9211;SCBZ;BA;0F7ATA;C19;1;1
RS9211;SCBZ;BA;0F7ATA;C99;0;1
RS9211;SCBZ;BA;0F8ATA;C03;0;1
RS9211;SCBZ;BD;014155;C99;0;2
RS9211;SCBZ;BD;014155;C03;0;66
RS9211;SCBZ;BD;014155;C01;0;1
RS9211;SCBZ;BD;014155;C19;0;2
U10750;SSNA;MV;SD0072;C18;1;0
U10524;SSNA;MV;SD0072;C03;1;0
U10521;SSNA;MV;SD0072;C28;1;0
U9560;SSNA;MV;SD0072;C99;1;0
U14267;SSNA;MV;SD0072;C99;0;1
U10422;SSNA;MV;SD0072;C21;1;0
U12378;SSNA;MV;SD0072;C03;1;0
U10545;SSNA;MV;SD0072;C18;0;1
U10751;SSNA;MV;SD0072;C99;1;0
U10769;SSNA;MV;SD0072;C01;1;0
U10326;SSNA;MV;SD0072;C18;6;2
U10746;SSNA;MV;SD0072;C99;2;0
U14261;SSNA;MV;SD0072;C99;1;0
U14495;SSNA;DP;PD0010;C03;0;1
J8624;SSNA;DP;PD0010;C99;1;0
U9493;SSNA;DP;PD0010;C01;0;1
U10769;SSNA;DP;PD0010;C99;1;0
U10326;SSNA;DP;PD0010;C18;0;2
J8636;SSNA;DP;PD0010;C18;1;0
IP11021;PRTN;DI;0D0077;C18;1;0
IP10990;PRTN;DI;0D0077;C99;0;1
PA132;PRTN;DI;0D0077;C03;1;0
IP11014;PRTN;DI;0D0077;C28;0;1
IP11049;PRTN;DI;0D0077;C28;0;1
IP11050;PRTN;DI;0D0077;C21;0;1
IP11051;PRTN;DI;0D0077;C01;0;1
C7607;PRTN;DI;0D0077;C03;1;0
PA133;PRTN;PC;000061;C01;2;0
PA132;PRTN;PC;000061;C03;1;0
C7448;PRBZ;FP;0D0485;C99;0;1
C7065;PRBZ;FP;0D0485;C99;0;1
C4131;PRBZ;FP;0D0485;C99;1;0
C2938;PRBZ;FP;0D0485;C18;1;0
C1445;PRBZ;FP;0D0485;C03;1;0
C7730;PRBZ;FP;0D0485;C21;1;0
C6928;PRBZ;FP;0D0485;C18;1;0
C6424;PRBZ;FP;0D0485;C99;0;1
M8652;MGOR;G1;0D0MT5;C99;1;0
M8652;MGOR;G1;0D0MT5;C03;2;0
M8652;MGOR;G1;0D0MT5;C28;2;0
M8652;MGOR;G1;0D0MT5;C01;1;1
M8652;MGOR;G1;0D0MT6;C28;4;1
M8652;MGOR;G1;0D0MT6;C03;0;1
M8652;MGOR;G1;0D0MT7;C28;16;8
ER10538;RESA;CC;040000;C99;8;4
ER10538;RESA;CC;040000;C03;2;0
ER12585;RESA;CC;040000;C01;2;0
ER12585;RESA;CC;040000;C03;1;0
ER12585;RESA;CC;040000;C28;1;0
ER12585;RESA;CC;040000;C99;1;0
ER10608;RESA;CC;040000;C18;0;2
ES171;RESA;CC;040000;C28;1;0
RA10651;RESA;CC;040000;C03;2;1
ER10531;RESA;CC;040000;C03;0;1
RS9203;RESA;CC;040000;C03;0;1
RS9203;RESA;CB;0B7000;C03;1;1
RS9203;RESA;CB;0B7000;C01;2;0
ES11092;RESA;CB;0B7000;C03;0;2
ER10538;RESA;CB;0B7000;C03;1;0
ES171;RESA;CB;0B7000;C03;1;0
IR8565;ERIC;TC;0D0090;C01;5;0
AA8542;ERIC;TC;0D0090;C21;1;0
IR8598;ERIC;TC;0D0090;C18;1;0
IR8563;ERIC;TC;0D0090;C01;1;0
IR8545;ERIC;TC;0D0090;C03;0;2
IR10592;ERIC;TC;0D0090;C01;1;2
IR8545;ERIC;TC;0D0090;C01;6;0
IR10216;ERIC;TC;0D0090;C01;0;1
IR8545;ERIC;TC;0D0090;C28;1;0
IR73;ERIC;TC;0D0090;C01;0;1
IR8539;ERIC;TC;0D0090;C01;2;0
IR14006;ERIC;TC;0D0090;C03;1;0
IR24;ERIC;TC;0D0090;C01;1;1
IR8565;ERIC;TC;0D0090;C99;1;0
IR14006;ERIC;D2;0D0079;C99;1;0
F8522;ERIC;D2;0D0079;C99;6;0
IR10592;ERIC;D2;0D0079;C01;1;0
IR73;ERIC;D2;0D0079;C01;1;0
IR24;ERIC;4L;012091;C28;0;2
IR18;ERIC;4L;012091;C03;0;1
IR10216;ERIC;4L;012091;C03;2;0
IR9963;ERIC;4L;012091;C03;0;1
IR8565;ERIC;4L;012091;C28;0;2
IR73;ERIC;4L;012091;C01;1;2
IR73;ERIC;4L;012091;C03;0;1
IR10592;ERIC;4L;012091;C03;1;0
