ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
U10291;SSNA;ND;PL;0;0;2;6;1;3;0;2;0;0
U10291;SSNA;ND;PS;0;0;0;2;3;4;0;1;0;0
U10291;SSNA;ND;FI;0;0;0;2;0;0;0;3;0;0
U10291;SSNA;ND;MV;0;0;0;1;21;13;0;0;0;0
U10291;SSNA;ND;OP;1;4;288;717;49;10;0;10;0;0
U10291;SSNA;ND;MD;0;2;309;479;335;396;3;7;0;0
U10291;SSNA;ND;MO;0;0;0;0;0;1;0;0;0;0
U10291;SSNA;ND;CH;0;1;0;0;0;3;1;0;0;0
U10291;SSNA;ND;FM;0;0;0;0;3;14;1;3;0;0
U10291;SSNA;ND;BI;0;0;6;24;6;23;0;2;0;0
U12384;SSNA;ND;PF;0;0;250;812;133;248;0;0;0;0
U12384;SSNA;ND;OP;0;0;96;288;17;13;0;0;0;0
U12384;SSNA;ND;PT;0;0;16;60;6;4;0;0;0;0
U12384;SSNA;ND;MD;0;0;89;139;117;150;0;0;0;0
U12384;SSNA;ND;BI;0;0;0;0;1;8;0;0;0;0
U12384;SSNA;ND;AT;0;0;16;5;13;0;1;0;0;0
U12384;SSNA;ND;DA;0;0;0;0;0;0;1;0;0;0
U12384;SSNA;ND;FI;0;0;0;0;4;2;0;0;0;0
U12384;SSNA;ND;FM;0;0;0;0;1;7;0;0;0;0
U12379;SSNA;ND;OP;0;0;0;0;0;0;8;34;0;0
U12379;SSNA;ND;MV;0;0;0;0;41;39;0;2;0;0
U12379;SSNA;ND;PL;0;0;0;0;0;0;2;10;0;0
U12379;SSNA;ND;PT;0;0;0;0;0;0;3;13;0;0
U12379;SSNA;ND;MD;0;0;0;0;7;19;20;68;0;0
U12379;SSNA;ND;PS;0;0;0;0;5;0;4;4;0;0
U12379;SSNA;ND;DT;0;0;0;0;0;0;3;3;0;0
U12379;SSNA;ND;FM;0;0;0;0;0;0;3;13;0;0
U12379;SSNA;ND;DA;0;0;0;0;0;0;6;17;0;0
U12379;SSNA;ND;CH;0;0;0;0;2;0;4;3;0;0
U12379;SSNA;ND;AT;0;0;0;0;0;0;66;159;0;0
U12379;SSNA;ND;DP;0;0;0;0;5;1;2;6;0;0
U12379;SSNA;ND;BI;0;0;0;0;2;5;2;11;0;0
U12379;SSNA;ND;PF;0;0;0;0;0;2;169;413;0;0
C7200;RALN;ND;IR;0;0;0;0;0;0;1;0;0;0
C2334;RALN;ND;IR;0;0;1;0;0;0;0;0;0;0
C2282;RALN;ND;IR;0;0;8;0;8;0;0;0;0;0
C2282;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
Q9174;UNIV;ND;CD;8;36;0;0;9;1;124;336;0;0
Q9174;UNIV;ND;CB;0;4;0;0;0;0;4;14;0;0
Q9174;UNIV;ND;CC;5;21;0;0;24;2;69;112;0;0
Q9174;UNIV;ND;CE;1;2;0;0;0;0;17;25;0;0
C4699;RALN;ND;EQ;0;0;0;0;0;0;0;4;0;0
C4699;RALN;ND;IR;0;0;1;5;1;2;0;1;0;0
C884;RALN;ND;IR;0;0;4;0;0;0;0;0;0;0
C3625;RALN;ND;OP;0;0;0;0;2;0;0;0;0;0
C3625;RALN;ND;IR;0;0;0;0;0;2;1;0;0;0
P9038;RALN;ND;OP;0;0;0;0;3;0;0;0;0;0
P9038;RALN;ND;IR;0;0;0;0;7;5;1;9;0;0
P9038;RALN;ND;EQ;0;0;0;0;2;2;4;7;0;0
P9038;RALN;ND;OE;0;0;0;0;1;0;0;3;0;0
C4238;RALN;ND;IR;0;0;3;1;0;0;0;0;0;0
U11805;SSNA;ND;AT;0;0;9;3;10;0;0;0;0;0
U11805;SSNA;ND;MD;0;0;0;0;132;137;0;0;0;0
U11805;SSNA;ND;PT;0;0;15;16;7;1;0;0;0;0
U11805;SSNA;ND;OP;0;0;125;270;62;9;0;0;0;0
U11805;SSNA;ND;FI;0;0;0;0;2;0;0;0;0;0
U11805;SSNA;ND;BI;0;0;0;0;1;10;0;0;0;0
U11805;SSNA;ND;PF;0;0;393;1085;282;440;0;0;0;0
U11805;SSNA;ND;DP;0;0;0;0;2;0;0;0;0;0
U11805;SSNA;ND;MV;0;0;0;0;25;25;0;0;0;0
C3387;RALN;ND;IR;0;0;0;0;3;0;0;0;0;0
U12357;SSNA;ND;MD;0;0;58;89;99;100;0;1;0;0
U12357;SSNA;ND;OP;0;0;0;0;15;2;0;0;0;0
U12357;SSNA;ND;FM;0;0;0;0;0;7;0;0;0;0
U12357;SSNA;ND;PT;0;0;0;0;1;1;0;1;0;0
U12357;SSNA;ND;PF;0;0;0;0;76;207;0;6;0;0
U12357;SSNA;ND;BI;0;0;0;0;2;7;0;0;0;0
U12357;SSNA;ND;AT;0;0;0;0;2;0;2;3;0;0
U12363;SSNA;ND;BI;0;0;0;0;0;13;0;0;0;0
U12363;SSNA;ND;PL;0;0;0;0;0;1;0;0;0;0
U12363;SSNA;ND;PT;0;0;0;5;0;0;0;0;0;0
U12363;SSNA;ND;MD;0;0;64;105;0;0;0;0;0;0
U12363;SSNA;ND;OP;0;0;57;131;10;17;0;0;0;0
U12363;SSNA;ND;AT;0;0;0;12;6;0;0;0;0;0
U12363;SSNA;ND;PF;0;0;206;601;191;504;0;0;0;0
U12363;SSNA;ND;FM;0;0;0;0;3;8;0;0;0;0
U12363;SSNA;ND;PS;0;0;0;0;0;1;0;0;0;0
C2761;RALN;ND;IR;0;0;0;0;0;0;1;0;0;0
C6151;RALN;ND;IR;0;0;6;1;3;3;0;0;0;0
C6151;RALN;ND;EQ;0;0;2;0;0;0;0;1;0;0
C6151;RALN;ND;OE;0;0;0;0;1;2;0;0;0;0
C479;RALN;ND;EQ;0;1;0;0;0;0;0;0;0;0
C1721;RALN;ND;IR;0;0;28;9;17;5;0;0;0;0
C1721;RALN;ND;OE;0;0;2;0;9;1;0;0;0;0
C1721;RALN;ND;EQ;0;0;3;0;8;1;0;0;0;0
C3765;RALN;ND;OE;0;0;0;0;0;0;0;2;0;0
C3765;RALN;ND;OP;0;0;0;0;0;0;0;1;0;0
C3765;RALN;ND;EQ;0;0;0;3;6;4;3;12;0;0
C3765;RALN;ND;IR;0;0;41;37;47;40;9;21;0;0
Q9159;UNIV;ND;CE;0;0;0;0;0;0;8;8;0;0
Q9159;UNIV;ND;RI;0;0;1;1;12;2;0;0;0;0
Q9159;UNIV;ND;CC;0;0;0;0;0;0;125;257;0;0
Q9159;UNIV;ND;CD;0;0;0;0;0;0;90;256;0;0
Q9159;UNIV;ND;CB;0;0;0;0;0;0;25;16;0;0
C12275;RALN;ND;IR;0;0;0;0;2;4;2;9;0;0
C12275;RALN;ND;OE;0;0;0;0;2;1;0;1;0;0
C12275;RALN;ND;EQ;0;0;0;0;1;0;0;3;0;0
M10395;MNST;MM;AT;0;0;0;0;0;0;151;150;0;0
M10395;MNST;MM;OP;0;0;0;0;0;0;1;10;0;0
M10395;MNST;MM;FU;0;0;0;0;0;0;125;330;0;0
C5684;RALN;ND;OE;0;0;20;0;15;1;0;0;0;0
C5684;RALN;ND;EQ;0;0;3;4;4;3;0;0;0;0
C5684;RALN;ND;IR;0;0;49;22;54;20;0;0;0;0
C2625;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
C2625;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C5518;RALN;ND;OE;0;0;0;0;11;0;0;0;0;0
C5518;RALN;ND;EQ;0;0;1;0;0;0;0;2;0;0
C5518;RALN;ND;IR;0;0;8;2;0;0;0;2;0;0
PN8577;EPNE;ME;AT;0;0;0;0;0;0;0;4;0;0
PN8577;EPNE;ME;FU;0;0;0;0;0;0;0;1;0;0
UC11811;RALN;ND;EQ;0;0;7;1;1;2;8;7;0;0
UC11811;RALN;ND;IR;0;0;11;20;5;7;1;6;0;0
C5275;RALN;ND;IR;0;0;5;2;10;4;0;0;0;0
C5275;RALN;ND;OE;0;0;1;0;2;0;0;0;0;0
AP196;SSNA;ND;DT;0;0;0;0;2;1;1;1;0;0
AP196;SSNA;ND;DP;0;0;0;0;5;2;7;3;0;0
AP196;SSNA;ND;DA;0;0;0;0;0;0;1;5;0;0
AP196;SSNA;ND;PF;6;18;184;217;88;86;146;193;9;9
AP196;SSNA;ND;FI;0;0;0;0;4;2;5;5;0;0
AP196;SSNA;ND;AT;0;3;24;31;3;3;20;38;1;1
AP196;SSNA;ND;PT;1;0;2;2;0;0;0;1;0;0
AP196;SSNA;ND;OP;0;0;3;2;0;0;2;3;0;0
AP196;SSNA;ND;CH;0;0;0;0;3;5;5;7;0;0
AP196;SSNA;ND;BI;0;0;0;0;1;0;0;1;0;0
Q9163;UNIV;ND;CB;2;0;0;2;2;0;0;0;0;0
Q9163;UNIV;ND;CE;0;3;0;0;0;0;0;0;0;0
Q9163;UNIV;ND;CC;10;20;4;1;6;2;0;0;0;0
Q9163;UNIV;ND;CD;5;22;1;1;1;2;0;0;0;0
C1417;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C1417;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C6761;RALN;ND;IR;0;0;3;1;2;0;0;0;0;0
C6761;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
U9561;SSNA;ND;OP;0;0;66;181;1;27;0;2;0;0
U9561;SSNA;ND;PF;0;0;131;566;86;281;0;9;0;0
U9561;SSNA;ND;MD;0;0;80;92;82;107;0;0;0;0
U9561;SSNA;ND;PT;0;0;2;10;11;0;0;4;0;0
U9561;SSNA;ND;MV;0;0;0;0;8;4;0;0;0;0
U9561;SSNA;ND;AT;0;0;12;2;8;2;1;2;0;0
U9561;SSNA;ND;BI;0;0;0;4;0;4;0;0;0;0
U9561;SSNA;ND;FM;0;0;0;0;2;3;0;0;0;0
C7486;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C1400;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C1400;RALN;ND;OE;0;0;0;0;10;0;0;1;0;0
C1400;RALN;ND;IR;0;0;20;15;5;0;0;9;0;0
C4319;RALN;ND;EQ;0;0;0;1;0;1;0;2;0;0
C4319;RALN;ND;OE;0;0;0;0;1;0;1;0;0;0
C4319;RALN;ND;IR;0;0;1;1;1;1;2;3;0;0
U12367;SSNA;ND;PF;0;0;97;358;52;127;0;0;0;0
U12367;SSNA;ND;BI;0;0;0;0;1;9;0;0;0;0
U12367;SSNA;ND;AT;0;0;2;0;4;0;0;0;0;0
U12367;SSNA;ND;OP;0;0;49;139;21;6;0;0;0;0
U12367;SSNA;ND;PT;0;0;1;7;0;0;0;0;0;0
U12367;SSNA;ND;MD;0;0;44;62;54;53;0;0;0;0
U12367;SSNA;ND;FM;0;0;0;0;0;5;0;0;0;0
U12371;SSNA;ND;CH;0;0;0;0;0;1;0;0;0;0
U12371;SSNA;ND;BI;0;0;0;6;4;12;0;0;0;0
U12371;SSNA;ND;AT;0;0;45;4;34;0;0;0;0;0
U12371;SSNA;ND;FM;0;0;0;0;4;8;0;0;0;0
U12371;SSNA;ND;PF;0;0;447;1068;153;278;0;0;0;0
U12371;SSNA;ND;PT;0;0;25;27;1;0;0;0;0;0
U12371;SSNA;ND;OP;0;0;158;304;21;25;0;0;0;0
U12371;SSNA;ND;MD;0;0;196;257;206;191;0;0;0;0
U12372;SSNA;ND;MD;0;0;111;164;118;141;0;0;0;0
U12372;SSNA;ND;DT;0;0;0;0;1;1;0;0;0;0
U12372;SSNA;ND;BI;0;0;0;0;2;9;0;0;0;0
U12372;SSNA;ND;AT;0;0;5;9;9;0;0;0;0;0
U12372;SSNA;ND;FI;0;0;0;0;1;5;0;0;0;0
U12372;SSNA;ND;PF;0;0;243;776;103;285;0;0;0;0
