ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
U9477;SSNA;PS;SD0AI1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9429;SSNA;PS;SD0AI1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10734;SSNA;DP;PD0A09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PU10752;SSNA;DP;PD0A09;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9471;SSNA;DP;PD0A09;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9477;SSNA;DP;PD0A09;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12386;SSNA;DP;PD0A09;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12349;SSNA;DP;PD0046;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10749;SSNA;DP;PD0046;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9477;SSNA;DP;PD0046;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12610;SSNA;DP;PD0046;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9557;SSNA;DP;PD0046;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9542;SSNA;DP;PD0046;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;DP;PD0046;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9478;SSNA;DP;PD0046;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12242;SSNA;DP;PD0046;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10291;SSNA;DP;PD0046;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9534;SSNA;DP;PD0046;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14017;SSNA;DP;PD0046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
ER11079;SSNA;DP;PD0046;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U14495;SSNA;DP;PD0046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10753;SSNA;DP;PD0046;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PU10752;SSNA;DP;PD0046;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U12379;SSNA;DT;TD0S01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K8641;SSNA;DT;TD0S01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU10752;SSNA;DT;TD0S01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9477;SSNA;DT;TD0S01;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2820;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4444;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4754;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2918;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6834;REFR;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C573;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2494;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5758;REFR;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3956;REFR;FP;0D0102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C7646;REFR;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5142;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7088;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3825;REFR;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1370;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3326;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CS11038;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6451;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5720;REFR;FP;0D0102;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C2592;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C871;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4759;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4132;REFR;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4787;REFR;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
AG191;EPNE;D1;0D0077;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E8535;EPNE;D1;0D0077;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CS11108;SSNA;EZ;KEQASC;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
Q9152;UNIV;CE;0E8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AA8542;ERIC;5L;013EOT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F8522;ERIC;6L;014092;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AA8542;ERIC;6L;014092;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AA8542;ERIC;7L;016396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RS9206;RETN;DI;0D0099;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
RS9206;RETN;CC;056000;0;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0
RS9206;RETN;CB;036000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS9206;RETN;CB;055000;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0
RS9206;RETN;CB;054000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C3212;PRBZ;CC;000722;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7757;PRBZ;CC;000722;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C5711;PRBZ;CC;000722;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3692;PRBZ;CC;000722;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
M8653;SCLA;SD;0D0158;0;0;0;0;0;0;19;29;0;0;0;0;0;0;0;0
M8653;SCLA;DO;016132;0;0;0;0;0;0;84;170;0;0;0;0;0;0;0;0
M10398;SCLA;DO;016132;254;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS9208;SCLA;DO;016132;5;9;1;0;0;0;0;0;0;0;0;0;0;0;1;2
RS9208;SCLA;DO;016135;3;9;2;1;0;0;0;0;0;0;0;0;0;0;0;1
M8653;SCLA;DO;016135;0;0;0;0;0;0;24;75;0;0;0;0;0;0;0;0
M10398;SCLA;DO;016135;119;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS9208;SCLA;DO;014154;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0
M8653;SCLA;DO;014154;0;0;0;0;0;0;25;195;0;0;0;0;0;0;0;0
M10398;SCLA;DO;014154;83;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SA;013159;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8653;SCLA;SA;013159;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0
M10398;SCLA;SA;012117;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8653;SCLA;SA;012117;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0
AA57;UCAM;DI;0D0164;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AA57;UCAM;AC;000476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AA57;UCAM;AC;045000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
AA57;UCAM;AC;043000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS9830;PRTN;RI;0D0093;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS9830;PRTN;VD;0D0679;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP11002;PRTN;VD;0D0679;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
RS9830;PRTN;CC;016192;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS9830;PRTN;CC;015191;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8664;MNST;RM;0D0696;1;5;0;1;9;18;0;0;0;0;0;0;0;0;0;0
AG10325;MNST;RM;0D0696;4;5;0;1;1;1;0;0;0;0;0;0;0;0;3;4
M8668;GGFF;UG;0D0554;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;UG;0D0221;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;UG;0D0220;6;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
C7353;REFR;DI;0D0099;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3130;REFR;DI;0D0099;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RS9195;REFR;DI;0D0099;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;US;0D0524;24;0;21;0;7;0;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;US;0D0525;65;0;17;0;2;0;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;US;0D0935;15;7;6;3;1;0;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;US;0D0528;23;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0
M8668;GGFF;US;019222;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IR14006;ERIC;DG;0D0097;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;PS;SD0SE2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
J9489;SSNA;PS;SD0AI2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9476;SSNA;PS;SD0AI2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U12349;SSNA;PS;SD0AI2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AP10042;SSNA;DP;PD0A03;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10735;SSNA;DP;PD0A03;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8632;SSNA;DP;PD0A03;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J8627;SSNA;DP;PD0A03;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;DP;PD0A03;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10749;SSNA;DG;0D0163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10734;SSNA;DG;0D0163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9646;SSNA;DG;0D0163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9428;SSNA;DG;0D0163;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10751;SSNA;AT;TATIFC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;AT;TATIFC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10812;SSNA;AT;TATIFC;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U10742;SSNA;AT;TATIFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ER14219;SSNA;AT;TATIFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12381;SSNA;AT;TATIFC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12373;SSNA;AT;TATIFC;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10734;SSNA;AT;TATIFC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9477;SSNA;AT;TATIFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10839;SSNA;AT;TATIFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12372;SSNA;AT;TATIFC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;AT;TATIFC;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10755;SSNA;MO;SD0A48;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0
U9557;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
U9639;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0
PU9818;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U9478;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9524;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U14022;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U14263;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU10752;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
PU10574;SSNA;MO;SD0A48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U10324;SSNA;DT;TD0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
J8628;SSNA;DT;TD0002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10574;SSNA;DT;TD0002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9556;SSNA;DT;TD0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12373;SSNA;DT;TD0002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10752;SSNA;DT;TD0002;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U11894;SSNA;DT;TD0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12242;SSNA;DT;TD0002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12351;SSNA;DT;TD0002;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AP192;SSNA;DT;TD0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12370;SSNA;DT;TD0002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F8522;EPNE;MD;0D0585;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F8521;EPNE;MD;0D0585;0;0;0;0;7;9;0;0;0;0;0;0;0;0;0;0
F8522;EPNE;AP;0D0473;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F8522;EPNE;AP;0D0472;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
F8522;EPNE;AP;0D0481;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9181;UNIV;CE;063000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Q9150;UNIV;CE;063000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
N8775;PRBZ;CD;000734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
D8413;EN60;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
D8371;EN60;DI;0D00NF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AG9845;EN60;DI;0D00NF;0;1;0;0;3;1;0;0;0;0;0;0;0;0;2;0
D10956;EN60;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10812;SSNA;MO;SD0E48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9577;SSNA;MO;SD0E48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
PU9821;SSNA;MO;SD0E48;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C1129;PRTN;FP;0D0S1C;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10857;SSNA;OP;0OP269;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;OP;0OP269;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
PU9820;SSNA;OP;0OP269;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
U10769;SSNA;OP;0OP269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10734;SSNA;OP;0OP269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12356;SSNA;OP;0OP269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C3067;REFR;CB;034000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4424;REFR;CB;034000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2394;REFR;CB;034000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AP10042;SSNA;DT;TD0S02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
AP9855;SSNA;DT;TD0S02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AA8534;ENAC;DI;0D0164;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
AA14023;ENAC;DI;0D0164;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0
AA14023;ENAC;1P;0P1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AA14023;ENAC;AC;046000;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
AA14023;ENAC;AC;042000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AA14023;ENAC;AB;034000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AA14023;ENAC;AB;030000;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
AA14023;ENAC;AA;023000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10042;SSNA;DP;PD0S43;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7695;REFR;CB;036000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2302;REFR;CB;036000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U11894;SSNA;FI;SD0A41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10289;SSNA;FI;SD0A41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14495;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PU9821;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9476;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U11799;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
J8626;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AP202;SSNA;FI;SD0A41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9524;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1
U12349;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU9818;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
J9694;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12361;SSNA;FI;SD0A41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12387;SSNA;FI;SD0A41;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9516;SSNA;FI;SD0A41;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9515;SSNA;FI;SD0A41;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AC14405;AFAM;PD;018PD1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14417;AFAM;PD;018PD1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
IP10963;PRTN;DI;0D0MED;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
OC9829;CSTA;G1;0D0PSE;0;0;14;2;0;0;0;0;0;0;0;0;0;0;0;0
OC9829;CSTA;G1;0D0COE;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
OC9829;CSTA;G1;0D0362;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
J9525;SSNA;BI;SD0N12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
J9525;SSNA;CH;SD0N15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
RS9211;SCBZ;BD;014143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9575;SSNA;PF;PPF872;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1204;REFR;CB;0B9000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4787;REFR;CB;0B9000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7350;REFR;CB;0B9000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7611;REFR;CB;0B9000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2442;REFR;CB;0B9000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
CS14229;REFR;CB;0B9000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5677;REFR;CB;0B9000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10749;SSNA;EZ;SEQASE;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
PU10749;SSNA;EZ;KEQSCE;0;0;0;0;0;0;0;0;0;0;9;11;0;0;0;0
PU10749;SSNA;PF;PPF871;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8649;PCMD;CB;0CBF08;1;2;1;0;18;35;0;0;0;0;0;0;0;0;1;0
M8649;PCMD;CB;0CBF07;1;3;0;0;53;54;0;0;0;0;0;0;0;0;0;0
M8649;PCMD;CB;0CBF06;0;1;0;0;108;89;0;0;0;0;0;0;0;0;0;1
M8649;PCMD;CB;0CBF05;0;1;0;0;118;74;0;0;0;0;0;0;0;0;0;0
M8649;PCMD;CB;0CBF04;0;1;0;0;49;30;0;0;0;0;0;0;0;0;0;0
M8649;PCMD;CB;0CBF03;0;0;0;0;15;6;0;0;0;0;0;0;0;0;0;0
M8649;PCMD;CB;0CBF02;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0
M8649;PCMD;CB;0CBF01;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;DI;0D0194;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;DI;0D0A13;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;IP;017951;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;IP;017836;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;IP;017837;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;RS;014197;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;AS;013954;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;AS;013181;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;AS;013179;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;PPEN;AS;013257;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J14503;SSNA;EZ;AEQ029;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CS11108;SSNA;EZ;AEQ029;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
U15357;SSNA;EZ;AEQ029;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
M8659;EEII;UG;0D0323;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;UG;0D0317;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;US;0D0525;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;US;0D0935;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;US;0D0528;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;UI;018937;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;UI;018213;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;UI;018226;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;MR;017938;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;MR;017830;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;MR;017556;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;MR;016MC0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;MR;016224;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;MR;015238;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;SG;015293;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;SG;015326;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;SG;014325;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;SG;014308;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;GR;013AT4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;GR;013293;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;GR;0131GR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;GR;013GRC;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8659;EEII;GR;013GRS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10620;SSNA;DT;TD0A67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10601;SSNA;DT;TD0A67;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10738;SSNA;DT;TD0A67;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10742;SSNA;DT;TD0A67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9431;SSNA;DT;TD0A67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12372;SSNA;DT;TD0A67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8630;SSNA;DT;TD0A67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AP194;SSNA;DT;TD0A02;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP192;SSNA;DT;TD0A02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C963;SCLA;DO;014155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
